iucn_sid,sciname,dbf,shp,max_depth,kingdom,phylum,class,order,family,taxon
154637,Callionymus leucobranchialis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
198634,Callionymus lyra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
155136,Callionymus macclesfieldensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
198635,Callionymus maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
154757,Callionymus platycephalus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
198636,Callionymus pusillus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
198554,Callionymus reticulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
198637,Callionymus risso,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
155023,Callionymus sagitta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
155031,Callionymus whiteheadi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
16435778,Diplogrammus pauciradiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
21112990,Draculo shango,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 20 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
16506725,Foetorepus agassizii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
190066,Foetorepus goodenbeani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
67966197,Protogrammus sousai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
183229,Synchiropus atrilabiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
154691,Synchiropus claudiae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
16506757,Synchiropus dagmarae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
198638,Synchiropus phaeton,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
60485173,Synchiropus valdiviae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Callionymidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,callionymidae,callionymidae
16407132,Antigonia capros,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Caproidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Caproidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,caproidae,caproidae
154928,Antigonia combatia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Caproidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Caproidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,caproidae,caproidae
198557,Capros aper,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Caproidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Caproidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,caproidae,caproidae
198772,Alectis alexandrina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
155014,Alectis ciliaris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
155134,Alepes vari,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
198640,Campogramma glaycos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183808,Carangoides otrynter,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16431725,Caranx bartholomaei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183579,Caranx caballus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183324,Caranx caninus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
154807,Caranx crysos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190458,Caranx hippos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
191829,Caranx latus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16431757,Caranx lugubris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
198641,Caranx rhonchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16431737,Caranx ruber,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
21113041,Caranx senegallus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
155130,Caranx sexfasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183293,Caranx vinctus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16437187,Chloroscombrus chrysurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 20 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183872,Chloroscombrus orqueta,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190117,Decapterus macarellus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
20431538,Decapterus muroadsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16439848,Decapterus punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
155043,Decapterus russelli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190164,Decapterus tabl,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16440027,Elagatis bipinnulata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190340,Hemicaranx amblyrhynchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
21113051,Hemicaranx bicolor,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 20 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183814,Hemicaranx leucurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183688,Hemicaranx zelotes,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
198642,Lichia amia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190452,Naucrates ductor,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183972,Oligoplites altus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16506766,Oligoplites palometa,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183429,Oligoplites refulgens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190451,Oligoplites saliens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190070,Pseudocaranx dentex,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
190388,Selar crumenophthalmus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183636,Selene brevoortii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16506839,Selene brownii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
18158331,Selene dorsalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183349,Selene orstedii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
183213,Selene peruviana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16506931,Selene setapinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
16507307,Selene vomer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Carangidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,carangidae,carangidae
