iucn_sid,sciname
134185,Geothelphusa pingtung
134275,Geothelphusa sakomotoana
134484,Geothelphusa shernshan
134521,Geothelphusa shokitai
134243,Geothelphusa takuan
134424,Geothelphusa tali
134111,Geothelphusa taroko
134004,Geothelphusa tawu
134307,Geothelphusa tenuimanus
134095,Geothelphusa tsayae
133984,Geothelphusa wangi
134793,Geothelphusa wutai
134815,Geothelphusa yangminshan
70871471,Glabrithelphusa angene
134395,Globitelphusa bakeri
134553,Globitelphusa cylindra
134216,Globitelphusa pistorica
134834,Globitelphusa planifrons
9251,Globonautes macropus
134976,Goyazana castelnaui
134096,Goyazana rotundicauda
134241,Gubernatoriana escheri
134699,Gubernatoriana gubernatoris
134220,Gubernatoriana pilosipes
134931,Guinothusa beauvoisi
134159,Guinothusa harmandi
17222980,Guinothusa phimaiensis
134595,Guinotia dentata
134973,Hainanpotamon auriculatum
135122,Hainanpotamon daiae
134744,Hainanpotamon directum
134368,Hainanpotamon fuchengense
134085,Hainanpotamon glabrum
135075,Hainanpotamon globosum
134143,Hainanpotamon helense
134773,Hainanpotamon orientale
134292,Hainanpotamon rubrum
134574,Heterochelamon guangxiense
134629,Heterochelamon purpureomanualis
134676,Heterochelamon yangshuoense
133977,Heterothelphusa fatum
134581,Heterothelphusa insolita
134584,Himalayapotamon ambivium
134740,Himalayapotamon atkinsonianum
134996,Himalayapotamon babaulti
134647,Himalayapotamon bifarium
134270,Himalayapotamon emphyseteum
134359,Himalayapotamon kausalis
134162,Himalayapotamon koolooense
134225,Himalayapotamon marinelli
135049,Himalayapotamon monticola
134838,Holthuisana alba
134449,Holthuisana beauforti
134400,Holthuisana biroi
135074,Holthuisana boesemani
134879,Holthuisana briggsi
134016,Holthuisana festiva
134113,Holthuisana loriae
133962,Holthuisana subconvexa
134970,Holthuisana vanheurni
134373,Holthuisana wollastoni
134170,Huananpotamon angulatum
134221,Huananpotamon chongrenense
134332,Huananpotamon guixiense
134421,Huananpotamon lichuanense
134182,Huananpotamon medium
135017,Huananpotamon nanchengense
134697,Huananpotamon obtusum
134919,Huananpotamon planopodum
134842,Huananpotamon ramipodum
134551,Huananpotamon ruijinense
134084,Huananpotamon yiyangense
134253,Hydrothelphusa agilis
134652,Hydrothelphusa bombetokensis
134480,Hydrothelphusa madagascariensis
134798,Hydrothelphusa vencesi
134296,Hypolobocera aequatorialis
134617,Hypolobocera alata
134845,Hypolobocera andagoensis
134132,Hypolobocera barbacensis
134309,Hypolobocera beieri
134622,Hypolobocera bouvieri
134833,Hypolobocera buenaventurensis
134883,Hypolobocera cajambrensis
134735,Hypolobocera canaensis
134863,Hypolobocera chilensis
134607,Hypolobocera chocoensis
134135,Hypolobocera conradi
135081,Hypolobocera dantae
134669,Hypolobocera delsolari
134023,Hypolobocera dentata
134206,Hypolobocera emberarum
134075,Hypolobocera esmeraldensis
134355,Hypolobocera exuca
134186,Hypolobocera gibberimana
134795,Hypolobocera gorgonensis
134028,Hypolobocera gracilignatha
134382,Hypolobocera guayaquilensis
134234,Hypolobocera kamsarum
134545,Hypolobocera konstanzae
134655,Hypolobocera lamercedes
134471,Hypolobocera lloroensis
133988,Hypolobocera malagena
135046,Hypolobocera martelathani
134082,Hypolobocera meineli
134025,Hypolobocera mindonensis
135050,Hypolobocera muisnensis
134493,Hypolobocera murindensis
134001,Hypolobocera mutisi
134445,Hypolobocera noanamensis
133966,Hypolobocera orcesi
134121,Hypolobocera peruviana
134560,Hypolobocera rathbuni
134245,Hypolobocera rotundilobata
134255,Hypolobocera smalleyi
134325,Hypolobocera solimani
134254,Hypolobocera steindachneri
134005,Hypolobocera triangula
134849,Hypolobocera ucayalensis
135013,Hypolobocera velezi
135005,Ibanum aethes
134580,Ibanum bicristatum
134089,Ibanum pilimanus
134463,Indochinamon andersonianum
133985,Indochinamon asperatum
195055,Indochinamon bavi
134687,Indochinamon beieri
135035,Indochinamon bhumibol
134127,Indochinamon boshanense
134172,Indochinamon changpoense
134534,Indochinamon chinghungense
134860,Indochinamon cua
195058,Indochinamon dangi
134862,Indochinamon daweishanense
134147,Indochinamon edwardsi
134174,Indochinamon flexum
134427,Indochinamon gengmaense
134330,Indochinamon guttum
134370,Indochinamon hirtum
134561,Indochinamon hispidum
134474,Indochinamon jianchuanense
135079,Indochinamon jinpingense
134454,Indochinamon kimboiense
133963,Indochinamon lipkei
134980,Indochinamon manipurense
134288,Indochinamon mengalaense
135040,Indochinamon mieni
134295,Indochinamon orleansi
135047,Indochinamon ou
195056,Indochinamon phongnha
134604,Indochinamon prolatum
135076,Indochinamon tannanti
134761,Indochinamon tritum
134324,Indochinamon villosum
134003,Indochinamon xinpingense
135121,Indochinamon yunlongense
134780,Inglethelphusa fronto
134992,Inlethelphusa acanthica
134157,Insulamon unicorn
135037,Iomon luangprabangense
134374,Iomon nan
134643,Irmengardia didacta
134929,Irmengardia johnsoni
134041,Irmengardia nemestrinus
134908,Irmengardia pilosimana
133987,Isolapotamon anomalum
134148,Isolapotamon bauense
135052,Isolapotamon beeliae
133961,Isolapotamon borneensis
134739,Isolapotamon collinsi
134623,Isolapotamon consobrinum
134167,Isolapotamon doriae
135083,Isolapotamon griswoldi
134279,Isolapotamon grusophallus
134593,Isolapotamon ingeri
134015,Isolapotamon kinabaluense
135025,Isolapotamon mahakkamense
134609,Isolapotamon mindanaoense
135095,Isolapotamon naiadis
134625,Isolapotamon nimboni
134053,Isolapotamon sinuatifrons
134663,Isolapotamon spatha
134367,Isolapotamon stuebingi
134156,Johora aipooae
134926,Johora counsilmani
134067,Johora gapensis
134854,Johora grallator
135123,Johora gua
135053,Johora hoiseni
134040,Johora intermedia
134917,Johora johorensis
134583,Johora murphyi
134500,Johora punicea
134219,Johora singaporensis
135061,Johora tahanensis
134523,Johora thaiana
133992,Johora thoi
134829,Johora tiomanensis
134451,Kanpotamon duangkhaei
133975,Kanpotamon simulum
134321,Kingsleya besti
134710,Kingsleya gustavoi
134913,Kingsleya junki
134457,Kingsleya latifrons
134685,Kingsleya siolii
134631,Kingsleya ytupora
134029,Kukrimon cucphuongense
135060,Lacunipotamon albusorbitum
134639,Laevimon kottelati
134465,Laevimon tankiense
134520,Lamella lamellifrons
134379,Larnaudia beusekomae
135120,Larnaudia chaiyaphumi
134036,Larnaudia larnaudii
134120,Latopotamon obtortum
134297,Latopotamon qujingense
134038,Latopotamon xuanweiense
134450,Lepidothelphusa cognetti
134846,Liberonautes chaperi
134632,Liberonautes grandbassa
134872,Liberonautes latidactylus
134522,Liberonautes lugbe
134052,Liberonautes nanoides
134444,Liberonautes nimba
135045,Liberonautes paludicolis
134577,Liberonautes rubigimanus
134950,Lindacatalina brevipenis
134511,Lindacatalina hauserae
134231,Lindacatalina latipenis
134204,Lindacatalina orientalis
133972,Lindacatalina puyensis
134264,Lindacatalina sinuensis
134208,Lindacatalina sumacensis
135041,Liotelphusa campestris
134832,Liotelphusa gagei
134807,Liotelphusa laevis
134701,Liotelphusa quadrata
134042,Liotelphusa wuermlii
134076,Lobithelphusa mexicana
134277,Lobothelphusa barbouri
134552,Lobothelphusa calva
134932,Lobothelphusa crenulifera
135100,Lobothelphusa floccosa
134801,Lobothelphusa woodmasoni
135006,Lophopotamon yenyuanense
134759,Louisea balssi
12383,Louisea edeaensis
134826,Madagapotamon humberti
61707,Mahatha adonis
61708,Mahatha helaya
61709,Mahatha iora
61710,Mahatha lacuna
61711,Mahatha ornatipes
61712,Mahatha regina
135087,Mainitia mainitensis
134364,Malagasya antongilensis
134142,Malagasya goodmani
134858,Malayopotamon batak
134017,Malayopotamon brevimarginatum
134137,Malayopotamon gestroi
134800,Malayopotamon granulatum
134442,Malayopotamon granulosum
134139,Malayopotamon javanense
134018,Malayopotamon similis
134299,Malayopotamon sumatrense
135090,Malayopotamon tobaense
134549,Malayopotamon turgeo
134972,Marojejy longimerus
134536,Martiana clausa
134064,Maydelliathelphusa edentula
134155,Maydelliathelphusa falcidigitis
134938,Maydelliathelphusa harpax
134282,Maydelliathelphusa lugubris
134371,Maydelliathelphusa masoniana
134402,Mediapotamon angustipedum
135119,Mediapotamon leishanense
134278,Megacephalomon kittikooni
134033,Mekhongthelphusa brandti
135108,Mekhongthelphusa kengsaphu
134515,Mekhongthelphusa neisi
134483,Mekhongthelphusa tetragona
134880,Melocarcinus meekei
134161,Microthelphusa barinensis
134044,Microthelphusa bolivari
134388,Microthelphusa forcarti
134031,Microthelphusa ginesi
135082,Microthelphusa meansi
134778,Microthelphusa odaelkae
134043,Microthelphusa racenisi
134993,Microthelphusa rodriguezi
134313,Microthelphusa somanni
134775,Microthelphusa sucreensis
135031,Microthelphusa turumikiri
134347,Microthelphusa viloriai
134352,Microthelphusa wymani
134205,Migmathelphusa olivacea
135003,Mindoron balssi
134636,Mindoron pala
134399,Minpotamon nasicum
134891,Moreirocarcinus chacei
134173,Moreirocarcinus emarginatus
135043,Moreirocarcinus laevifrons
134912,Moritschus altaquerensis
134138,Moritschus caucasensis
134104,Moritschus ecuadorensis
134061,Moritschus henrici
135039,Moritschus narinnensis
134934,Nanhaipotamon aculatum
134670,Nanhaipotamon dongyinense
135002,Nanhaipotamon formosanum
135072,Nanhaipotamon guangdongense
135020,Nanhaipotamon hepingense
134597,Nanhaipotamon hongkongense
134662,Nanhaipotamon huaanense
134799,Nanhaipotamon nanriense
134319,Nanhaipotamon pinghense
134154,Nanhaipotamon pingyuanense
135022,Nanhaipotamon wenzhouense
134349,Nanhaipotamon yongchuense
134323,Nautilothelphusa zimmeri
133957,Neilupotamon papilionaceum
134074,Neilupotamon physalisum
134396,Neilupotamon sinense
134746,Neilupotamon xinganense
134760,Nemoron nomas
134124,Neolarnaudia botti
134428,Neolarnaudia buesekomae
134982,Neolarnaudia phymatodes
134831,Neopseudothelphusa fossor
134977,Neopseudothelphusa simoni
134473,Neostrengeria appressa
134045,Neostrengeria aspera
134141,Neostrengeria binderi
134461,Neostrengeria botti
134816,Neostrengeria boyacensis
134787,Neostrengeria charalensis
134301,Neostrengeria gilberti
134485,Neostrengeria guenteri
134686,Neostrengeria lasallei
134128,Neostrengeria lemaitrei
134975,Neostrengeria libradensis
135089,Neostrengeria lindigiana
134380,Neostrengeria lobulata
134758,Neostrengeria macarenae
134285,Neostrengeria macropa
134570,Neostrengeria monterrodendoensis
134839,Neostrengeria niceforoi
134648,Neostrengeria perijaensis
135096,Neostrengeria sketi
134377,Neostrengeria tencalanensis
134727,Neostrengeria tonensis
134123,Neotiwaripotamon jianfengense
134896,Neotiwaripotamon whiteheadi
134707,Niasathelphusa wirzi
135098,Odontothelphusa lacandona
134641,Odontothelphusa lacanjaensis
134203,Odontothelphusa maxillipes
134726,Odontothelphusa monodontis
134230,Odontothelphusa palenquensis
134479,Odontothelphusa toninae
134385,Oedothelphusa orientalis
134910,Orthothelphusa holthuisi
133999,Orthothelphusa roberti
134403,Orthothelphusa venezuelensis
134386,Ovitamon arcanum
135010,Ovitamon artifrons
135026,Ovitamon cumingii
134070,Ovitamon tomaculum
134848,Oziothelphusa aurantia
135068,Oziothelphusa biloba
134178,Oziothelphusa bouvieri
61713,Oziothelphusa ceylonensis
61714,Oziothelphusa dakuna
61715,Oziothelphusa gallicola
61716,Oziothelphusa hippocastanum
61717,Oziothelphusa intuta
135070,Oziothelphusa kerala
61739,Oziothelphusa kodagoda
61718,Oziothelphusa minneriyaensis
61740,Oziothelphusa populosa
61719,Oziothelphusa ritigala
61720,Oziothelphusa stricta
134603,Oziothelphusa wagrakarowensis
134841,Parapotamon hsingyiense
134097,Parapotamonoides endymion
134425,Parapotamon spinescens
134859,Pararanguna semilunatum
134642,Paratelphusula burmensis
134039,Paratelphusula dayana
134375,Paratelphusula gibbosa
134389,Paratelphusula peguensis
134345,Parathelphusa balabac
134718,Parathelphusa batamensis
134357,Parathelphusa baweanensis
134080,Parathelphusa bogorensis
134129,Parathelphusa cabayugan
134715,Parathelphusa celebensis
134981,Parathelphusa ceophallus
134682,Parathelphusa convexa
134356,Parathelphusa crocea
134327,Parathelphusa ferruginea
134175,Parathelphusa linduensis
134695,Parathelphusa lokaensis
134505,Parathelphusa lombokensis
134119,Parathelphusa maculata
134404,Parathelphusa maindroni
134852,Parathelphusa malaysiana
134078,Parathelphusa manguao
134248,Parathelphusa mindoro
134286,Parathelphusa modiglianii
134392,Parathelphusa nagasakti
134046,Parathelphusa nana
134048,Parathelphusa nitida
134100,Parathelphusa obtusa
134458,Parathelphusa ovum
134725,Parathelphusa oxygona
134453,Parathelphusa palawanensis
134059,Parathelphusa pallida
134415,Parathelphusa pantherina
134874,Parathelphusa pareparensis
133993,Parathelphusa parma
134504,Parathelphusa possoensis
134502,Parathelphusa pulcherrima
134194,Parathelphusa quadrata
134435,Parathelphusa rasilis
133989,Parathelphusa reticulata
134986,Parathelphusa sabari
134925,Parathelphusa saginata
135080,Parathelphusa sarasinorum
134878,Parathelphusa sarawakensis
134729,Parathelphusa shelfordi
134914,Parathelphusa sorella
135023,Parathelphusa tenuipes
134246,Parathelphusa tera
134183,Parathelphusa torta
134586,Parathelphusa tridentata
134512,Parathelphusa undulata
134866,Parathelphusa valida
134733,Parvuspotamon yuxiense
61721,Pastilla dacuna
61723,Perbrinckia cracens
61722,Perbrinckia enodis
61724,Perbrinckia fenestra
61725,Perbrinckia fido
61726,Perbrinckia gabadagei
61727,Perbrinckia glabra
61728,Perbrinckia integra
61729,Perbrinckia morayensis
61731,Perbrinckia punctata
61732,Perbrinckia quadratus
61733,Perbrinckia rosae
61734,Perbrinckia scansor
61735,Perbrinckia scitula
133990,Perithelphusa borneensis
134114,Perithelphusa buettikoferi
134466,Perithelphusa lehi
133968,Perithelphusa rouxi
135088,Phaibulamon stilipes
134115,Phallangothelphusa dispar
134144,Phallangothelphusa magdalenensis
134582,Phricotelphusa aedes
134344,Phricotelphusa amnicola
134166,Phricotelphusa callianira
134519,Phricotelphusa carinifera
134472,Phricotelphusa deharvengi
134693,Phricotelphusa elegans
134613,Phricotelphusa gracilipes
134861,Phricotelphusa hockpingi
134146,Phricotelphusa limula
134822,Phricotelphusa ranongi
134668,Phricotelphusa sirindhorn
134047,Phrygiopilus acanthophallus
134058,Phrygiopilus chuacusensis
134202,Phrygiopilus ibarrai
134287,Phrygiopilus longipes
134026,Phrygiopilus montebelloensis
134087,Phrygiopilus strengerae
134149,Phrygiopilus yoshibensis
135048,Pilarta anuka
195051,Pilosamon guinotae
134711,Pilosamon laosense
134103,Pilosamon palustre
134341,Planumon cochinchinense
44196,Platythelphusa armata
44197,Platythelphusa conculcata
44552,Platythelphusa denticulata
44198,Platythelphusa echinata
44553,Platythelphusa immaculata
44518,Platythelphusa maculata
44519,Platythelphusa polita
44554,Platythelphusa praelongata
44199,Platythelphusa tuberculata
134706,Poppiana argentiniana
134589,Poppiana bulbifer
134943,Poppiana dentata
134481,Potamiscus annandalii
134749,Potamiscus cangyuanensis
134405,Potamiscus decourcyi
134391,Potamiscus elaphrius
134569,Potamiscus loshingense
134989,Potamiscus montosus
134851,Potamiscus motuoense
134893,Potamiscus pealianus
134366,Potamiscus rangoonense
134984,Potamiscus rongjingense
134475,Potamiscus tumidulum
134259,Potamiscus yiwuensis
134857,Potamiscus yongshengense
134723,Potamiscus yunnanense
134210,Potamocarcinus armatus
134363,Potamocarcinus chajulensis
134195,Potamocarcinus colombiensis
134130,Potamocarcinus hartmanni
134821,Potamocarcinus leptomelus
134615,Potamocarcinus lobulatus
134530,Potamocarcinus magnus
135009,Potamocarcinus nicaraguensis
135092,Potamocarcinus pinzoni
134413,Potamocarcinus poglayeneuwalli
134830,Potamocarcinus richmondi
133981,Potamocarcinus roatensis
134594,Potamocarcinus vulcanensis
134365,Potamon algeriense
134539,Potamonautes acristatus
134068,Potamonautes adeleae
134674,Potamonautes adentatus
134542,Potamonautes alluaudi
44200,Potamonautes aloysiisabaudiae
135101,Potamonautes amalerensis
135028,Potamonautes anchietae
134006,Potamonautes antheus
134944,Potamonautes ballayi
135032,Potamonautes bayonianus
114996988,Potamonautes bellarussus
44520,Potamonautes berardi
134486,Potamonautes bipartitus
64377,Potamonautes brincki
64378,Potamonautes calcaratus
44521,Potamonautes choloensis
64379,Potamonautes clarus
134717,Potamonautes congoensis
64380,Potamonautes dentatus
64381,Potamonautes depressus
44522,Potamonautes didieri
64382,Potamonautes dubius
134077,Potamonautes dybowskii
134638,Potamonautes ecorssei
70868565,Potamonautes elgonensis
44523,Potamonautes emini
44524,Potamonautes gerdalensis
44525,Potamonautes gonocristatus
64383,Potamonautes granularis
44526,Potamonautes idjiwiensis
44528,Potamonautes ignestii
44529,Potamonautes infravallatus
134535,Potamonautes jeanneli
44530,Potamonautes johnstoni
64384,Potamonautes kensleyi
134200,Potamonautes langi
44201,Potamonautes lirrangensis
64385,Potamonautes lividus
134557,Potamonautes loashiensis
44531,Potamonautes loveni
44532,Potamonautes loveridgei
134251,Potamonautes lueboensis
64386,Potamonautes macrobrachii
134918,Potamonautes margaritarius
134092,Potamonautes minor
44551,Potamonautes montivagus
70869828,Potamonautes mulanjeensis
44533,Potamonautes mutandensis
70870146,Potamonautes namuliensis
44534,Potamonautes neumanni
44535,Potamonautes niloticus
44202,Potamonautes obesus
134411,Potamonautes odhneri
135103,Potamonautes paecilei
64387,Potamonautes parvicorpus
64388,Potamonautes parvispina
64389,Potamonautes perlatus
134276,Potamonautes perparvus
44536,Potamonautes pilosus
44537,Potamonautes platycentron
44538,Potamonautes platynotus
134713,Potamonautes principe
134337,Potamonautes punctatus
44539,Potamonautes raybouldi
134731,Potamonautes reidi
134903,Potamonautes rodolphianus
134538,Potamonautes rothschildi
44540,Potamonautes rukwanzi
134160,Potamonautes schubotzi
134765,Potamonautes semilunaris
134599,Potamonautes senegalensis
64390,Potamonautes sidneyi
134712,Potamonautes stanleyensis
90979519,Potamonautes subukia
44203,Potamonautes suprasulcatus
134306,Potamonautes triangulus
64391,Potamonautes unispinus
44541,Potamonautes unisulcatus
134247,Potamonautes walderi
64392,Potamonautes warreni
70870166,Potamonautes williamsi
