loiczid,n_spp,mean_risk,var_risk,log_mean_risk
82809,1,0,NA,NA
82810,5,0.12,0.072,-2.120263536200091
82811,1,0.6,NA,-0.5108256237659907
82812,1,0.6,NA,-0.5108256237659907
82829,1,0.6,NA,-0.5108256237659907
82830,1,0.6,NA,-0.5108256237659907
82832,1,0.6,NA,-0.5108256237659907
82833,1,0.6,NA,-0.5108256237659907
82834,1,0.6,NA,-0.5108256237659907
82835,1,0.6,NA,-0.5108256237659907
82836,1,0.6,NA,-0.5108256237659907
82837,1,0.6,NA,-0.5108256237659907
82838,1,0.6,NA,-0.5108256237659907
82839,1,0.6,NA,-0.5108256237659907
82840,1,0.6,NA,-0.5108256237659907
82841,1,0.6,NA,-0.5108256237659907
82842,1,0.6,NA,-0.5108256237659907
82870,1,0.6,NA,-0.5108256237659907
82878,1,0.6,NA,-0.5108256237659907
82882,1,0.6,NA,-0.5108256237659907
82884,1,0.6,NA,-0.5108256237659907
82885,1,0.6,NA,-0.5108256237659907
82886,1,0.6,NA,-0.5108256237659907
82887,1,0.6,NA,-0.5108256237659907
82888,1,0.6,NA,-0.5108256237659907
82889,1,0.6,NA,-0.5108256237659907
82890,1,0.6,NA,-0.5108256237659907
82891,1,0.6,NA,-0.5108256237659907
82892,1,0.6,NA,-0.5108256237659907
82893,1,0.6,NA,-0.5108256237659907
82896,1,0.6,NA,-0.5108256237659907
82897,1,0.6,NA,-0.5108256237659907
82898,1,0.6,NA,-0.5108256237659907
82899,1,0.6,NA,-0.5108256237659907
82900,1,0.6,NA,-0.5108256237659907
82901,1,0.6,NA,-0.5108256237659907
82902,1,0.6,NA,-0.5108256237659907
82903,1,0.6,NA,-0.5108256237659907
82904,1,0.6,NA,-0.5108256237659907
82905,8,0.15,0.05428571428571428,-1.8971199848858813
82906,2,0.3,0.18,-1.2039728043259361
82907,2,0.3,0.18,-1.2039728043259361
82908,1,0.6,NA,-0.5108256237659907
82909,1,0.6,NA,-0.5108256237659907
82910,2,0.3,0.18,-1.2039728043259361
82911,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
82912,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
82913,4,0.15,0.08999999999999998,-1.8971199848858813
82914,4,0.15,0.08999999999999998,-1.8971199848858813
82915,6,0.16666666666666666,0.07066666666666668,-1.791759469228055
82916,8,0.125,0.05642857142857143,-2.0794415416798357
82917,8,0.125,0.05642857142857143,-2.0794415416798357
82918,9,0.1111111111111111,0.05111111111111111,-2.1972245773362196
82919,9,0.1111111111111111,0.05111111111111111,-2.1972245773362196
82920,20,0.05,0.024736842105263158,-2.995732273553991
82921,40,0.05,0.02,-2.995732273553991
82922,77,0.06493506493506494,0.026780587833219426,-2.734367509419583
82923,45,0.06666666666666667,0.03090909090909092,-2.70805020110221
82924,37,0.05405405405405406,0.02144144144144145,-2.917770732084279
82925,23,0.043478260869565216,0.0216600790513834,-3.1354942159291497
82926,143,0.057342657342657345,0.025702747956269083,-2.8587104759897
82927,134,0.06268656716417911,0.02792054763775108,-2.769608094101643
82999,125,0.1008,0.0339509677419355,-2.294616923344869
83000,117,0.09401709401709402,0.03211906867079275,-2.3642786619993856
83001,82,0.14146341463414636,0.045913881361035816,-1.955714149151934
83002,129,0.10697674418604651,0.04002906976744183,-2.235143812198513
83003,122,0.09508196721311477,0.03782685272998242,-2.3530159466209373
83004,56,0.0642857142857143,0.0277922077922078,-2.7444178452730847
83005,48,0.029166666666666667,0.017003546099290775,-3.534728774286678
83006,40,0.005,9.99999999999998e-4,-5.298317366548036
83007,25,0.008,0.001600000000000001,-4.8283137373023015
83008,7,0,0,NA
83009,5,0,0,NA
83010,4,0,0,NA
83011,4,0,0,NA
83012,3,0,0,NA
83013,3,0,0,NA
83014,3,0,0,NA
83015,3,0,0,NA
83016,3,0,0,NA
83017,3,0,0,NA
83018,3,0,0,NA
83019,3,0,0,NA
83020,3,0,0,NA
83021,3,0,0,NA
83022,3,0,0,NA
83023,3,0,0,NA
83024,3,0,0,NA
83025,3,0,0,NA
83026,3,0,0,NA
83027,3,0,0,NA
83028,3,0,0,NA
83029,3,0,0,NA
83030,63,0.06984126984126984,0.023430619559651807,-2.661530185467317
83031,129,0.07131782945736434,0.026124031007751947,-2.6406089203066774
83032,10,0,0,NA
83033,3,0,0,NA
83034,3,0,0,NA
83035,3,0,0,NA
83036,3,0,0,NA
83037,3,0,0,NA
83038,3,0,0,NA
83039,2,0,0,NA
83040,2,0,0,NA
83041,3,0,0,NA
83042,2,0,0,NA
83043,2,0,0,NA
83044,2,0,0,NA
83045,2,0,0,NA
83046,2,0,0,NA
83047,2,0,0,NA
83048,3,0,0,NA
83049,3,0,0,NA
83050,3,0,0,NA
83051,3,0,0,NA
83052,3,0,0,NA
83053,2,0,0,NA
83054,2,0,0,NA
83055,2,0,0,NA
83056,3,0,0,NA
83057,3,0,0,NA
83058,3,0,0,NA
83059,3,0,0,NA
83060,2,0,0,NA
83061,2,0,0,NA
83062,2,0,0,NA
83063,3,0,0,NA
83064,3,0,0,NA
83065,3,0,0,NA
83066,3,0,0,NA
83067,3,0,0,NA
83068,3,0,0,NA
83069,3,0,0,NA
83070,2,0,0,NA
83071,2,0,0,NA
83072,2,0,0,NA
83073,3,0,0,NA
83074,3,0,0,NA
83075,3,0,0,NA
83076,3,0,0,NA
83077,4,0,0,NA
83078,3,0,0,NA
83079,2,0,0,NA
83080,5,0,0,NA
83081,2,0,0,NA
83082,1,0,NA,NA
83083,1,0,NA,NA
83084,1,0,NA,NA
83085,1,0,NA,NA
83086,1,0,NA,NA
83087,1,0,NA,NA
83088,1,0,NA,NA
83089,1,0,NA,NA
83090,1,0,NA,NA
83091,1,0,NA,NA
83092,1,0,NA,NA
83093,1,0,NA,NA
83094,1,0,NA,NA
83095,1,0,NA,NA
83096,1,0,NA,NA
83097,1,0,NA,NA
83098,1,0,NA,NA
83099,1,0,NA,NA
83100,1,0,NA,NA
83104,13,0.046153846153846156,0.014358974358974352,-3.0757749812275272
83105,13,0.046153846153846156,0.014358974358974352,-3.0757749812275272
83106,5,0.04,0.008,-3.2188758248682006
83127,5,0,0,NA
83128,45,0.07111111111111111,0.025737373737373757,-2.643511679964639
83138,1,0,NA,NA
83139,3,0,0,NA
83140,19,0.010526315789473684,0.002105263157894739,-4.553876891600541
83141,94,0.15531914893617021,0.05776710134980558,-1.8622732535557132
83142,76,0.14473684210526316,0.06143859649122811,-1.9328380674879604
83190,58,0.05517241379310345,0.024972776769510006,-2.8972922007407385
83191,36,0.05,0.02142857142857143,-2.995732273553991
83192,40,0.055,0.022538461538461545,-2.900422093749666
83193,16,0.0625,0.025166666666666664,-2.772588722239781
83194,9,0.06666666666666667,0.04,-2.70805020110221
83195,8,0.075,0.045,-2.5902671654458267
83196,7,0.08571428571428572,0.051428571428571414,-2.456735772821304
83197,6,0,0,NA
83198,8,0.075,0.045,-2.5902671654458267
83199,12,0.06666666666666667,0.03151515151515152,-2.70805020110221
83200,42,0.03809523809523809,0.018025551684088256,-3.2676659890376327
83201,41,0.04390243902439024,0.019024390243902435,-3.125785401802189
83207,32,0.05,0.0232258064516129,-2.995732273553991
83208,33,0.04242424242424242,0.02189393939393939,-3.1600353248452673
83209,41,0.04390243902439024,0.019024390243902435,-3.125785401802189
83210,43,0.04186046511627907,0.01820598006644519,-3.1734134507914433
83211,31,0.05161290322580645,0.02391397849462366,-2.9639835752394106
83212,8,0.075,0.045,-2.5902671654458267
83213,6,0,0,NA
83214,3,0,0,NA
83215,3,0,0,NA
83216,3,0,0,NA
83217,3,0,0,NA
83218,5,0,0,NA
83219,6,0,0,NA
83220,8,0.075,0.045,-2.5902671654458267
83221,13,0.10769230769230768,0.05076923076923077,-2.228477120840324
83222,16,0.0875,0.04249999999999998,-2.436116485618568
83223,12,0.11666666666666667,0.054242424242424245,-2.1484344131667874
83224,12,0.11666666666666667,0.054242424242424245,-2.1484344131667874
83225,9,0.08888888888888889,0.041111111111111105,-2.4203681286504293
83226,9,0.08888888888888889,0.041111111111111105,-2.4203681286504293
83227,8,0.075,0.045,-2.5902671654458267
83228,7,0.08571428571428572,0.051428571428571414,-2.456735772821304
83229,9,0.08888888888888889,0.041111111111111105,-2.4203681286504293
83230,29,0.0896551724137931,0.035960591133004934,-2.4117843849590375
83401,12,0.016666666666666666,0.0033333333333333353,-4.0943445622221
83402,22,0.1090909090909091,0.037056277056277044,-2.2155737160044158
83403,25,0.096,0.03373333333333334,-2.3434070875143007
83404,24,0.1,0.03478260869565219,-2.3025850929940455
83405,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
83406,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
83407,3,0.3333333333333333,0.09333333333333332,-1.0986122886681098
83408,6,0.23333333333333334,0.07066666666666667,-1.455287232606842
83409,11,0.1272727272727273,0.050181818181818175,-2.0614230361771577
83410,12,0.11666666666666667,0.04696969696969695,-2.1484344131667874
83411,17,0.16470588235294117,0.051176470588235295,-1.8035939268750578
83412,20,0.19,0.05673684210526316,-1.6607312068216509
83413,29,0.14482758620689656,0.04541871921182267,-1.9322113046971514
83414,27,0.17037037037037037,0.04831908831908833,-1.7697805625092797
83415,54,0.12962962962962962,0.04099231306778477,-2.043073897508961
83416,52,0.13076923076923078,0.04217194570135747,-2.0343211063993665
83417,246,0.07317073170731707,0.02564459930313581,-2.6149597780361984
83418,106,0.09056603773584906,0.03057681940700806,-2.4016759956382767
83419,80,0.0775,0.026829113924050633,-2.557477342622836
83420,207,0.07729468599033816,0.02622953895220674,-2.560130071025588
83421,305,0.07081967213114754,0.022862812769628916,-2.6476184619172924
83422,249,0.06907630522088354,0.021660836895970988,-2.6725435126453
83424,385,0.06337662337662338,0.02076461038961032,-2.758660201988628
83425,123,0.06504065040650407,0.021964547514327568,-2.7327428136925813
83426,83,0.04819277108433735,0.01813693799588598,-3.0325462466767075
83427,59,0.0576271186440678,0.02213909994155468,-2.8537620122836036
83428,25,0,0,NA
83429,4,0,0,NA
83430,2,0,0,NA
83433,1,0,NA,NA
83434,1,0,NA,NA
83435,1,0,NA,NA
83436,1,0,NA,NA
83437,3,0,0,NA
83438,16,0,0,NA
83439,20,0,0,NA
83440,360,0.04777777777777778,0.014424017332095291,-3.041194647630748
83441,24,0,0,NA
83442,2,0,0,NA
83443,1,0,NA,NA
83444,1,0,NA,NA
83445,1,0,NA,NA
83446,1,0,NA,NA
83447,1,0,NA,NA
83448,1,0,NA,NA
83449,1,0,NA,NA
83451,1,0,NA,NA
83453,1,0,NA,NA
83454,1,0,NA,NA
83455,1,0,NA,NA
83456,1,0,NA,NA
83457,3,0,0,NA
83458,1,0,NA,NA
83459,3,0,0,NA
83463,1,0,NA,NA
83464,1,0,NA,NA
83465,1,0,NA,NA
83466,1,0,NA,NA
83467,1,0,NA,NA
83468,1,0,NA,NA
83469,1,0,NA,NA
83472,1,0.2,NA,-1.6094379124341003
83473,1,0.2,NA,-1.6094379124341003
83474,1,0.2,NA,-1.6094379124341003
83475,1,0.2,NA,-1.6094379124341003
83476,2,0.3,0.18,-1.2039728043259361
83477,2,0.3,0.18,-1.2039728043259361
83478,2,0.3,0.18,-1.2039728043259361
83479,2,0.3,0.18,-1.2039728043259361
83505,12,0.08333333333333333,0.03969696969696969,-2.4849066497880004
83506,41,0.05365853658536585,0.024048780487804875,-2.925114706340038
83507,43,0.05116279069767442,0.02303433001107419,-2.972742755329292
83508,1,0,NA,NA
83510,1,0,NA,NA
83513,1,0.2,NA,-1.6094379124341003
83514,1,0.2,NA,-1.6094379124341003
83515,1,0.2,NA,-1.6094379124341003
83516,1,0.2,NA,-1.6094379124341003
83521,2,0.3,0.18,-1.2039728043259361
83522,1,0,NA,NA
83524,1,0,NA,NA
83525,1,0,NA,NA
83526,1,0,NA,NA
83527,1,0,NA,NA
83528,1,0,NA,NA
83529,1,0,NA,NA
83530,1,0,NA,NA
83531,1,0.6,NA,-0.5108256237659907
83532,1,0.6,NA,-0.5108256237659907
83550,1,0.6,NA,-0.5108256237659907
83551,1,0.6,NA,-0.5108256237659907
83554,1,0.6,NA,-0.5108256237659907
83555,1,0.6,NA,-0.5108256237659907
83556,1,0.6,NA,-0.5108256237659907
83557,1,0.6,NA,-0.5108256237659907
83558,1,0.6,NA,-0.5108256237659907
83595,1,0.6,NA,-0.5108256237659907
83601,1,0.6,NA,-0.5108256237659907
83602,1,0.6,NA,-0.5108256237659907
83603,1,0.6,NA,-0.5108256237659907
83604,1,0.6,NA,-0.5108256237659907
83605,1,0.6,NA,-0.5108256237659907
83606,1,0.6,NA,-0.5108256237659907
83607,1,0.6,NA,-0.5108256237659907
83608,1,0.6,NA,-0.5108256237659907
83609,1,0.6,NA,-0.5108256237659907
83611,1,0.6,NA,-0.5108256237659907
83614,1,0.6,NA,-0.5108256237659907
83616,1,0.6,NA,-0.5108256237659907
83617,1,0.6,NA,-0.5108256237659907
83618,1,0.6,NA,-0.5108256237659907
83619,1,0.6,NA,-0.5108256237659907
83620,1,0.6,NA,-0.5108256237659907
83621,1,0.6,NA,-0.5108256237659907
83622,1,0.6,NA,-0.5108256237659907
83623,1,0.6,NA,-0.5108256237659907
83624,1,0.6,NA,-0.5108256237659907
83625,1,0.6,NA,-0.5108256237659907
83626,1,0.6,NA,-0.5108256237659907
83627,1,0.6,NA,-0.5108256237659907
83628,2,0.3,0.18,-1.2039728043259361
83629,1,0.6,NA,-0.5108256237659907
83630,1,0.6,NA,-0.5108256237659907
83631,1,0.6,NA,-0.5108256237659907
83632,3,0.19999999999999998,0.12000000000000001,-1.6094379124341005
83633,4,0.15,0.08999999999999998,-1.8971199848858813
83634,4,0.15,0.08999999999999998,-1.8971199848858813
83635,5,0.12,0.072,-2.120263536200091
83636,8,0.125,0.05642857142857143,-2.0794415416798357
83637,4,0.15,0.08999999999999998,-1.8971199848858813
83638,8,0.125,0.05642857142857143,-2.0794415416798357
83639,9,0.1111111111111111,0.05111111111111111,-2.1972245773362196
83640,8,0.125,0.05642857142857143,-2.0794415416798357
83641,17,0.058823529411764705,0.028823529411764703,-2.833213344056216
83642,30,0.04,0.017655172413793104,-3.2188758248682006
83643,25,0.04,0.019999999999999997,-3.2188758248682006
83644,25,0.04,0.019999999999999997,-3.2188758248682006
83645,29,0.05517241379310345,0.022561576354679803,-2.8972922007407385
83646,28,0.05714285714285714,0.02328042328042328,-2.8622008809294686
83647,141,0.06808510638297872,0.031331306990881436,-2.686996791904378
83651,258,0.03255813953488372,0.015745181431544557,-3.4247278790723494
83652,238,0.0319327731092437,0.0161911853348934,-3.444122426379189
83653,252,0.03333333333333333,0.016095617529880573,-3.4011973816621555
83718,125,0.096,0.03458064516129029,-2.3434070875143007
83719,126,0.12222222222222223,0.04542222222222231,-2.1019143975318944
83720,64,0.153125,0.05300595238095242,-1.8765006976831455
83721,131,0.11145038167938932,0.04748326482677629,-2.1941757944868607
83722,119,0.0957983193277311,0.0412533827090158,-2.3455101377110794
83723,40,0.015000000000000001,0.004897435897435899,-4.199705077879927
83724,36,0,0,NA
83725,33,0.01818181818181818,0.01090909090909091,-4.007333185232471
83726,28,0.02857142857142857,0.01396825396825397,-3.5553480614894135
83727,11,0,0,NA
83728,5,0,0,NA
83729,6,0,0,NA
83730,4,0,0,NA
83731,4,0,0,NA
83732,3,0,0,NA
83733,3,0,0,NA
83734,3,0,0,NA
83735,3,0,0,NA
83736,3,0,0,NA
83737,3,0,0,NA
83738,3,0,0,NA
83739,3,0,0,NA
83740,3,0,0,NA
83741,3,0,0,NA
83742,3,0,0,NA
83743,3,0,0,NA
83744,3,0,0,NA
83745,3,0,0,NA
83746,3,0,0,NA
83747,3,0,0,NA
83748,3,0,0,NA
83749,3,0,0,NA
83750,36,0.03333333333333333,0.010285714285714294,-3.4011973816621555
83751,3,0,0,NA
83752,3,0,0,NA
83753,3,0,0,NA
83754,3,0,0,NA
83755,2,0,0,NA
83756,2,0,0,NA
83757,3,0,0,NA
83758,3,0,0,NA
83759,2,0,0,NA
83760,2,0,0,NA
83761,3,0,0,NA
83762,2,0,0,NA
83763,2,0,0,NA
83764,2,0,0,NA
83765,2,0,0,NA
83766,2,0,0,NA
83767,2,0,0,NA
83768,2,0,0,NA
83769,2,0,0,NA
83770,2,0,0,NA
83771,2,0,0,NA
83772,2,0,0,NA
83773,2,0,0,NA
83774,2,0,0,NA
83775,2,0,0,NA
83776,2,0,0,NA
83777,2,0,0,NA
83778,2,0,0,NA
83779,2,0,0,NA
83780,2,0,0,NA
83781,2,0,0,NA
83782,2,0,0,NA
83783,2,0,0,NA
83784,2,0,0,NA
83785,2,0,0,NA
83786,2,0,0,NA
83787,2,0,0,NA
83788,2,0,0,NA
83789,2,0,0,NA
83790,2,0,0,NA
83791,2,0,0,NA
83792,2,0,0,NA
83793,2,0,0,NA
83794,2,0,0,NA
83795,2,0,0,NA
83796,2,0,0,NA
83797,2,0,0,NA
83798,2,0,0,NA
83799,2,0,0,NA
83800,2,0,0,NA
83801,1,0,NA,NA
83802,1,0,NA,NA
83803,1,0,NA,NA
83804,1,0,NA,NA
83805,1,0,NA,NA
83806,1,0,NA,NA
83807,1,0,NA,NA
83808,1,0,NA,NA
83809,1,0,NA,NA
83810,1,0,NA,NA
83812,1,0,NA,NA
83813,1,0,NA,NA
83814,1,0,NA,NA
83816,1,0,NA,NA
83817,1,0,NA,NA
83818,1,0,NA,NA
83819,1,0,NA,NA
83820,1,0,NA,NA
83822,1,0,NA,NA
83823,12,0.05,0.015454545454545459,-2.995732273553991
83824,12,0.05,0.015454545454545459,-2.995732273553991
83825,12,0.05,0.015454545454545459,-2.995732273553991
83854,1,0,NA,NA
83855,13,0.015384615384615385,0.0030769230769230765,-4.174387269895637
83857,1,0,NA,NA
83858,6,0,0,NA
83859,18,0.011111111111111112,0.002222222222222221,-4.499809670330265
83860,80,0.1675,0.06323417721518994,-1.7867719277170158
83861,87,0.15172413793103448,0.05950280673616678,-1.8856912890622586
83862,51,0.12549019607843137,0.0543372549019608,-2.0755276423586997
83911,8,0,0,NA
83912,40,0.055,0.02253846153846154,-2.900422093749666
83913,19,0.09473684210526316,0.03719298245614037,-2.356652314264321
83914,13,0.07692307692307693,0.030256410256410248,-2.5649493574615367
83915,12,0.08333333333333333,0.03242424242424242,-2.4849066497880004
83916,13,0.07692307692307693,0.030256410256410248,-2.5649493574615367
83917,8,0.075,0.045,-2.5902671654458267
83918,7,0.08571428571428572,0.051428571428571414,-2.456735772821304
83919,14,0.05714285714285714,0.02725274725274725,-2.8622008809294686
83920,46,0.043478260869565216,0.01762318840579711,-3.1354942159291497
83921,25,0.008,0.0016,-4.8283137373023015
83931,36,0.05,0.02142857142857143,-2.995732273553991
83932,36,0.05,0.02142857142857143,-2.995732273553991
83933,32,0.05625,0.023830645161290326,-2.8779492378976075
83934,28,0.049999999999999996,0.025555555555555554,-2.9957322735539913
83935,14,0.09999999999999999,0.0476923076923077,-2.302585092994046
83936,7,0.08571428571428572,0.051428571428571414,-2.456735772821304
83937,5,0,0,NA
83938,5,0,0,NA
83939,7,0.08571428571428572,0.051428571428571414,-2.456735772821304
83940,14,0.11428571428571428,0.04747252747252746,-2.169053700369523
83941,38,0.04736842105263158,0.020398293029871978,-3.0497994948242666
83942,28,0.05714285714285714,0.02624338624338624,-2.8622008809294686
83943,26,0.061538461538461535,0.028061538461538454,-2.7880929087757464
83944,31,0.06451612903225806,0.02503225806451613,-2.740840023925201
83945,28,0.06428571428571428,0.02682539682539684,-2.744417845273085
83946,19,0.08421052631578947,0.036959064327485386,-2.474435349920705
83947,12,0.13333333333333333,0.05333333333333334,-2.0149030205422647
83948,11,0.14545454545454545,0.05672727272727272,-1.927891643552635
83949,27,0.07407407407407407,0.02814814814814814,-2.6026896854443837
83950,24,0.10833333333333334,0.041666666666666664,-2.222542385320509
84121,14,0.014285714285714287,0.0028571428571428593,-4.2484952420493585
84122,19,0.10526315789473685,0.037192982456140354,-2.251291798606495
84123,23,0.10434782608695653,0.03588932806324111,-2.26002547857525
84124,21,0.1142857142857143,0.03828571428571428,-2.169053700369523
84125,5,0.2,0.08,-1.6094379124341003
84126,1,0.6,NA,-0.5108256237659907
84127,6,0.23333333333333334,0.07066666666666667,-1.455287232606842
84128,7,0.2,0.06666666666666667,-1.6094379124341003
84129,11,0.16363636363636364,0.05454545454545454,-1.8101086078962516
84130,12,0.15,0.05181818181818181,-1.8971199848858813
84131,16,0.21250000000000002,0.09316666666666668,-1.5488132906176655
84132,20,0.17,0.05589473684210527,-1.7719568419318752
84133,55,0.13818181818181818,0.0412929292929293,-1.9791849379401856
84134,56,0.12142857142857143,0.04025974025974027,-2.108429078553088
84135,71,0.1295774647887324,0.038969818913480905,-2.043476392986321
84136,70,0.11142857142857143,0.03436024844720498,-2.194371508353813
84137,167,0.07904191616766468,0.024558112690282057,-2.53777698282443
84138,84,0.06190476190476191,0.021181870338496823,-2.7821581732559317
84139,38,0.06842105263157895,0.02654338549075391,-2.6820747146989494
84140,520,0.061153846153846156,0.01945145990810715,-2.794362521789342
84141,536,0.06417910447761194,0.019798577207420776,-2.7460775966914492
84142,514,0.058365758754863814,0.018107265569891118,-2.8410258837930096
84143,532,0.060526315789473685,0.01809991079393386,-2.804677036791282
84144,586,0.061092150170648465,0.018893847904086672,-2.795371896170358
84145,52,0.04230769230769231,0.017782805429864244,-3.162786358217157
84146,7,0.028571428571428574,0.005714285714285716,-3.5553480614894135
84147,4,0,0,NA
84148,1,0,NA,NA
84149,1,0,NA,NA
84150,1,0,NA,NA
84151,2,0,0,NA
84152,2,0,0,NA
84153,1,0,NA,NA
84154,1,0,NA,NA
84155,2,0,0,NA
84156,2,0,0,NA
84157,2,0,0,NA
84158,16,0,0,NA
84159,26,0.007692307692307693,0.0015384615384615374,-4.867534450455582
84160,89,0.058426966292134834,0.02109295199182837,-2.839977744144758
84161,51,0.047058823529411764,0.020141176470588214,-3.056356895370426
84162,7,0,0,NA
84163,2,0,0,NA
84164,1,0,NA,NA
84165,1,0,NA,NA
84166,1,0,NA,NA
84167,1,0,NA,NA
84168,1,0,NA,NA
84169,1,0,NA,NA
84171,1,0,NA,NA
84172,1,0,NA,NA
84173,1,0,NA,NA
84174,1,0,NA,NA
84175,1,0,NA,NA
84176,1,0,NA,NA
84177,3,0,0,NA
84178,3,0,0,NA
84179,3,0,0,NA
84180,1,0,NA,NA
84181,1,0,NA,NA
84183,2,0,0,NA
84184,1,0,NA,NA
84185,1,0,NA,NA
84186,1,0,NA,NA
84187,1,0,NA,NA
84188,1,0,NA,NA
84189,1,0,NA,NA
84193,1,0.2,NA,-1.6094379124341003
84194,1,0.2,NA,-1.6094379124341003
84196,1,0,NA,NA
84197,1,0,NA,NA
84198,1,0,NA,NA
84199,1,0,NA,NA
84205,1,0,NA,NA
84212,1,0,NA,NA
84214,1,0,NA,NA
84215,1,0,NA,NA
84216,1,0,NA,NA
84218,1,0,NA,NA
84227,57,0.06666666666666667,0.024761904761904773,-2.70805020110221
84229,2,0.3,0.18,-1.2039728043259361
84232,1,0.2,NA,-1.6094379124341003
84233,1,0.2,NA,-1.6094379124341003
84241,4,0.15,0.08999999999999998,-1.8971199848858813
84242,1,0,NA,NA
84243,1,0,NA,NA
84244,1,0,NA,NA
84245,1,0,NA,NA
84246,1,0,NA,NA
84247,1,0,NA,NA
84248,1,0,NA,NA
84249,1,0,NA,NA
84250,1,0,NA,NA
84252,1,0.6,NA,-0.5108256237659907
84253,1,0.6,NA,-0.5108256237659907
84271,1,0.6,NA,-0.5108256237659907
84276,1,0.6,NA,-0.5108256237659907
84277,1,0.6,NA,-0.5108256237659907
84315,1,0.6,NA,-0.5108256237659907
84318,1,0.6,NA,-0.5108256237659907
84319,1,0.6,NA,-0.5108256237659907
84320,1,0.6,NA,-0.5108256237659907
84321,1,0.6,NA,-0.5108256237659907
84322,1,0.6,NA,-0.5108256237659907
84323,1,0.6,NA,-0.5108256237659907
