iucn_sid,sciname,lme_id,cat_score,cat_current,rgns,cat_score_global
194845,Grammonus ater,62,0,LC,mediterranean,0
194846,Echiodon dentatus,20,0,LC,europe,0
194846,Echiodon dentatus,21,0,LC,europe,0
194846,Echiodon dentatus,22,0,LC,europe,0
194846,Echiodon dentatus,23,0,LC,europe,0
194846,Echiodon dentatus,24,0,LC,europe,0
194846,Echiodon dentatus,25,0,LC,europe,0
194846,Echiodon dentatus,26,0,LC,mediterranean,0
194846,Echiodon dentatus,59,0,LC,europe,0
194846,Echiodon dentatus,62,0,LC,mediterranean,0
194847,Ophidion rochei,20,NA,DD,europe,NA
194847,Ophidion rochei,21,NA,DD,europe,NA
194847,Ophidion rochei,22,NA,DD,europe,NA
194847,Ophidion rochei,23,NA,DD,europe,NA
194847,Ophidion rochei,24,NA,DD,europe,NA
194847,Ophidion rochei,25,NA,DD,europe,NA
194847,Ophidion rochei,26,NA,DD,mediterranean,NA
194847,Ophidion rochei,59,NA,DD,europe,NA
194847,Ophidion rochei,62,NA,DD,mediterranean,NA
194848,Parophidion vassali,20,NA,DD,europe,NA
194848,Parophidion vassali,21,NA,DD,europe,NA
194848,Parophidion vassali,22,NA,DD,europe,NA
194848,Parophidion vassali,23,NA,DD,europe,NA
194848,Parophidion vassali,24,NA,DD,europe,NA
194848,Parophidion vassali,25,NA,DD,europe,NA
194848,Parophidion vassali,26,NA,DD,mediterranean,NA
194848,Parophidion vassali,59,NA,DD,europe,NA
194848,Parophidion vassali,62,NA,DD,mediterranean,NA
194850,Nansenia iberica,20,NA,DD,europe,NA
194850,Nansenia iberica,21,NA,DD,europe,NA
194850,Nansenia iberica,22,NA,DD,europe,NA
194850,Nansenia iberica,23,NA,DD,europe,NA
194850,Nansenia iberica,24,NA,DD,europe,NA
194850,Nansenia iberica,25,NA,DD,europe,NA
194850,Nansenia iberica,26,NA,DD,mediterranean,NA
194850,Nansenia iberica,59,NA,DD,europe,NA
194850,Nansenia iberica,62,NA,DD,mediterranean,NA
194851,Microlipophrys adriaticus,20,0,LC,europe,0
194851,Microlipophrys adriaticus,21,0,LC,europe,0
194851,Microlipophrys adriaticus,22,0,LC,europe,0
194851,Microlipophrys adriaticus,23,0,LC,europe,0
194851,Microlipophrys adriaticus,24,0,LC,europe,0
194851,Microlipophrys adriaticus,25,0,LC,europe,0
194851,Microlipophrys adriaticus,26,0,LC,europe,0
194851,Microlipophrys adriaticus,59,0,LC,europe,0
194853,Microlipophrys dalmatinus,20,0,LC,europe,0
194853,Microlipophrys dalmatinus,21,0,LC,europe,0
194853,Microlipophrys dalmatinus,22,0,LC,europe,0
194853,Microlipophrys dalmatinus,23,0,LC,europe,0
194853,Microlipophrys dalmatinus,24,0,LC,europe,0
194853,Microlipophrys dalmatinus,25,0,LC,europe,0
194853,Microlipophrys dalmatinus,26,0,LC,mediterranean,0
194853,Microlipophrys dalmatinus,59,0,LC,europe,0
194853,Microlipophrys dalmatinus,62,0,LC,mediterranean,0
194854,Microlipophrys nigriceps,20,0,LC,europe,0
194854,Microlipophrys nigriceps,21,0,LC,europe,0
194854,Microlipophrys nigriceps,22,0,LC,europe,0
194854,Microlipophrys nigriceps,23,0,LC,europe,0
194854,Microlipophrys nigriceps,24,0,LC,europe,0
194854,Microlipophrys nigriceps,25,0,LC,europe,0
194854,Microlipophrys nigriceps,26,0,LC,mediterranean,0
194854,Microlipophrys nigriceps,59,0,LC,europe,0
194854,Microlipophrys nigriceps,62,0,LC,mediterranean,0
194855,Parablennius rouxi,20,0,LC,europe,0
194855,Parablennius rouxi,21,0,LC,europe,0
194855,Parablennius rouxi,22,0,LC,europe,0
194855,Parablennius rouxi,23,0,LC,europe,0
194855,Parablennius rouxi,24,0,LC,europe,0
194855,Parablennius rouxi,25,0,LC,europe,0
194855,Parablennius rouxi,26,0,LC,mediterranean,0
194855,Parablennius rouxi,59,0,LC,europe,0
194855,Parablennius rouxi,62,0,LC,mediterranean,0
194856,Salaria basilisca,20,0,LC,europe,0
194856,Salaria basilisca,21,0,LC,europe,0
194856,Salaria basilisca,22,0,LC,europe,0
194856,Salaria basilisca,23,0,LC,europe,0
194856,Salaria basilisca,24,0,LC,europe,0
194856,Salaria basilisca,25,0,LC,europe,0
194856,Salaria basilisca,26,0,LC,mediterranean,0
194856,Salaria basilisca,59,0,LC,europe,0
194856,Salaria basilisca,62,0,LC,mediterranean,0
194857,Callionymus fasciatus,20,0,LC,europe,0
194857,Callionymus fasciatus,21,0,LC,europe,0
194857,Callionymus fasciatus,22,0,LC,europe,0
194857,Callionymus fasciatus,23,0,LC,europe,0
194857,Callionymus fasciatus,24,0,LC,europe,0
194857,Callionymus fasciatus,25,0,LC,europe,0
194857,Callionymus fasciatus,26,0,LC,europe,0
194857,Callionymus fasciatus,59,0,LC,europe,0
194859,Microichthys coccoi,20,0,LC,europe,0
194859,Microichthys coccoi,21,0,LC,europe,0
194859,Microichthys coccoi,22,0,LC,europe,0
194859,Microichthys coccoi,23,0,LC,europe,0
194859,Microichthys coccoi,24,0,LC,europe,0
194859,Microichthys coccoi,25,0,LC,europe,0
194859,Microichthys coccoi,26,0,LC,mediterranean,0
194859,Microichthys coccoi,59,0,LC,europe,0
194859,Microichthys coccoi,62,0,LC,mediterranean,0
194860,Microichthys sanzoi,20,NA,DD,europe,NA
194860,Microichthys sanzoi,21,NA,DD,europe,NA
194860,Microichthys sanzoi,22,NA,DD,europe,NA
194860,Microichthys sanzoi,23,NA,DD,europe,NA
194860,Microichthys sanzoi,24,NA,DD,europe,NA
194860,Microichthys sanzoi,25,NA,DD,europe,NA
194860,Microichthys sanzoi,26,NA,DD,mediterranean,NA
194860,Microichthys sanzoi,59,NA,DD,europe,NA
194860,Microichthys sanzoi,62,NA,DD,mediterranean,NA
194862,Buenia affinis,20,0,LC,europe,0
194862,Buenia affinis,21,0,LC,europe,0
194862,Buenia affinis,22,0,LC,europe,0
194862,Buenia affinis,23,0,LC,europe,0
194862,Buenia affinis,24,0,LC,europe,0
194862,Buenia affinis,25,0,LC,europe,0
194862,Buenia affinis,26,0,LC,mediterranean,0
194862,Buenia affinis,59,0,LC,europe,0
194862,Buenia affinis,62,0,LC,mediterranean,0
194863,Chromogobius zebratus,20,0,LC,europe,0
194863,Chromogobius zebratus,21,0,LC,europe,0
194863,Chromogobius zebratus,22,0,LC,europe,0
194863,Chromogobius zebratus,23,0,LC,europe,0
194863,Chromogobius zebratus,24,0,LC,europe,0
194863,Chromogobius zebratus,25,0,LC,europe,0
194863,Chromogobius zebratus,26,0,LC,mediterranean,0
194863,Chromogobius zebratus,59,0,LC,europe,0
194863,Chromogobius zebratus,62,0,LC,mediterranean,0
194865,Corcyrogobius liechtensteini,20,0,LC,europe,0
194865,Corcyrogobius liechtensteini,21,0,LC,europe,0
194865,Corcyrogobius liechtensteini,22,0,LC,europe,0
194865,Corcyrogobius liechtensteini,23,0,LC,europe,0
194865,Corcyrogobius liechtensteini,24,0,LC,europe,0
194865,Corcyrogobius liechtensteini,25,0,LC,europe,0
194865,Corcyrogobius liechtensteini,26,0,LC,mediterranean,0
194865,Corcyrogobius liechtensteini,59,0,LC,europe,0
194865,Corcyrogobius liechtensteini,62,0,LC,mediterranean,0
194867,Didogobius bentuvii,20,NA,DD,europe,NA
194867,Didogobius bentuvii,21,NA,DD,europe,NA
194867,Didogobius bentuvii,22,NA,DD,europe,NA
194867,Didogobius bentuvii,23,NA,DD,europe,NA
194867,Didogobius bentuvii,24,NA,DD,europe,NA
194867,Didogobius bentuvii,25,NA,DD,europe,NA
194867,Didogobius bentuvii,26,NA,DD,mediterranean,NA
194867,Didogobius bentuvii,59,NA,DD,europe,NA
194867,Didogobius bentuvii,62,NA,DD,mediterranean,NA
194868,Didogobius schlieweni,20,0,LC,europe,0
194868,Didogobius schlieweni,21,0,LC,europe,0
194868,Didogobius schlieweni,22,0,LC,europe,0
194868,Didogobius schlieweni,23,0,LC,europe,0
194868,Didogobius schlieweni,24,0,LC,europe,0
194868,Didogobius schlieweni,25,0,LC,europe,0
194868,Didogobius schlieweni,26,0,LC,mediterranean,0
194868,Didogobius schlieweni,59,0,LC,europe,0
194868,Didogobius schlieweni,62,0,LC,mediterranean,0
194869,Didogobius splechtnai,20,0,LC,europe,0
194869,Didogobius splechtnai,21,0,LC,europe,0
194869,Didogobius splechtnai,22,0,LC,europe,0
194869,Didogobius splechtnai,23,0,LC,europe,0
194869,Didogobius splechtnai,24,0,LC,europe,0
194869,Didogobius splechtnai,25,0,LC,europe,0
194869,Didogobius splechtnai,26,0,LC,mediterranean,0
194869,Didogobius splechtnai,59,0,LC,europe,0
194869,Didogobius splechtnai,62,0,LC,mediterranean,0
194872,Gobius ater,20,0,LC,europe,0
194872,Gobius ater,21,0,LC,europe,0
194872,Gobius ater,22,0,LC,europe,0
194872,Gobius ater,23,0,LC,europe,0
194872,Gobius ater,24,0,LC,europe,0
194872,Gobius ater,25,0,LC,europe,0
194872,Gobius ater,26,0,LC,mediterranean,0
194872,Gobius ater,59,0,LC,europe,0
194872,Gobius ater,62,0,LC,mediterranean,0
194873,Gobius bucchichi,20,0,LC,europe,0
194873,Gobius bucchichi,21,0,LC,europe,0
194873,Gobius bucchichi,22,0,LC,europe,0
194873,Gobius bucchichi,23,0,LC,europe,0
194873,Gobius bucchichi,24,0,LC,europe,0
194873,Gobius bucchichi,25,0,LC,europe,0
194873,Gobius bucchichi,26,0,LC,mediterranean,0
194873,Gobius bucchichi,59,0,LC,europe,0
194873,Gobius bucchichi,62,0,LC,mediterranean,0
194874,Gobius geniporus,20,0,LC,europe,0
194874,Gobius geniporus,21,0,LC,europe,0
194874,Gobius geniporus,22,0,LC,europe,0
194874,Gobius geniporus,23,0,LC,europe,0
194874,Gobius geniporus,24,0,LC,europe,0
194874,Gobius geniporus,25,0,LC,europe,0
194874,Gobius geniporus,26,0,LC,mediterranean,0
194874,Gobius geniporus,59,0,LC,europe,0
194874,Gobius geniporus,62,0,LC,mediterranean,0
194875,Gobius kolombatovici,20,0,LC,europe,0
194875,Gobius kolombatovici,21,0,LC,europe,0
194875,Gobius kolombatovici,22,0,LC,europe,0
194875,Gobius kolombatovici,23,0,LC,europe,0
194875,Gobius kolombatovici,24,0,LC,europe,0
194875,Gobius kolombatovici,25,0,LC,europe,0
194875,Gobius kolombatovici,26,0,LC,mediterranean,0
194875,Gobius kolombatovici,59,0,LC,europe,0
194875,Gobius kolombatovici,62,0,LC,mediterranean,0
194877,Gobius vittatus,20,0,LC,europe,0
194877,Gobius vittatus,21,0,LC,europe,0
194877,Gobius vittatus,22,0,LC,europe,0
194877,Gobius vittatus,23,0,LC,europe,0
194877,Gobius vittatus,24,0,LC,europe,0
194877,Gobius vittatus,25,0,LC,europe,0
194877,Gobius vittatus,26,0,LC,mediterranean,0
194877,Gobius vittatus,59,0,LC,europe,0
194877,Gobius vittatus,62,0,LC,mediterranean,0
194879,Millerigobius macrocephalus,20,0,LC,europe,0
194879,Millerigobius macrocephalus,21,0,LC,europe,0
194879,Millerigobius macrocephalus,22,0,LC,europe,0
194879,Millerigobius macrocephalus,23,0,LC,europe,0
194879,Millerigobius macrocephalus,24,0,LC,europe,0
194879,Millerigobius macrocephalus,25,0,LC,europe,0
194879,Millerigobius macrocephalus,26,0,LC,europe,0
194879,Millerigobius macrocephalus,59,0,LC,europe,0
194881,Odondebuenia balearica,20,0,LC,europe,0
194881,Odondebuenia balearica,21,0,LC,europe,0
194881,Odondebuenia balearica,22,0,LC,europe,0
194881,Odondebuenia balearica,23,0,LC,europe,0
194881,Odondebuenia balearica,24,0,LC,europe,0
194881,Odondebuenia balearica,25,0,LC,europe,0
194881,Odondebuenia balearica,26,0,LC,mediterranean,0
194881,Odondebuenia balearica,59,0,LC,europe,0
194881,Odondebuenia balearica,62,0,LC,mediterranean,0
194882,Pomatoschistus bathi,20,0,LC,europe,0
194882,Pomatoschistus bathi,21,0,LC,europe,0
194882,Pomatoschistus bathi,22,0,LC,europe,0
194882,Pomatoschistus bathi,23,0,LC,europe,0
194882,Pomatoschistus bathi,24,0,LC,europe,0
194882,Pomatoschistus bathi,25,0,LC,europe,0
194882,Pomatoschistus bathi,26,0,LC,europe,0
194882,Pomatoschistus bathi,59,0,LC,europe,0
194883,Pomatoschistus knerii,20,0,LC,europe,0
194883,Pomatoschistus knerii,21,0,LC,europe,0
194883,Pomatoschistus knerii,22,0,LC,europe,0
194883,Pomatoschistus knerii,23,0,LC,europe,0
194883,Pomatoschistus knerii,24,0,LC,europe,0
194883,Pomatoschistus knerii,25,0,LC,europe,0
194883,Pomatoschistus knerii,26,0,LC,mediterranean,0
194883,Pomatoschistus knerii,59,0,LC,europe,0
194883,Pomatoschistus knerii,62,0,LC,mediterranean,0
194884,Pomatoschistus quagga,20,0,LC,europe,0
194884,Pomatoschistus quagga,21,0,LC,europe,0
194884,Pomatoschistus quagga,22,0,LC,europe,0
194884,Pomatoschistus quagga,23,0,LC,europe,0
194884,Pomatoschistus quagga,24,0,LC,europe,0
194884,Pomatoschistus quagga,25,0,LC,europe,0
194884,Pomatoschistus quagga,26,0,LC,mediterranean,0
194884,Pomatoschistus quagga,59,0,LC,europe,0
194884,Pomatoschistus quagga,62,0,LC,mediterranean,0
194885,Pomatoschistus tortonesei,20,0.6,EN,europe,0.6
194885,Pomatoschistus tortonesei,21,0.6,EN,europe,0.6
194885,Pomatoschistus tortonesei,22,0.6,EN,europe,0.6
194885,Pomatoschistus tortonesei,23,0.6,EN,europe,0.6
194885,Pomatoschistus tortonesei,24,0.6,EN,europe,0.6
194885,Pomatoschistus tortonesei,25,0.6,EN,europe,0.6
194885,Pomatoschistus tortonesei,26,0.6,EN,mediterranean,0.6
194885,Pomatoschistus tortonesei,59,0.6,EN,europe,0.6
194885,Pomatoschistus tortonesei,62,0.6,EN,mediterranean,0.6
194887,Pseudaphya ferreri,20,0,LC,europe,0
194887,Pseudaphya ferreri,21,0,LC,europe,0
194887,Pseudaphya ferreri,22,0,LC,europe,0
194887,Pseudaphya ferreri,23,0,LC,europe,0
194887,Pseudaphya ferreri,24,0,LC,europe,0
194887,Pseudaphya ferreri,25,0,LC,europe,0
194887,Pseudaphya ferreri,26,0,LC,mediterranean,0
194887,Pseudaphya ferreri,59,0,LC,europe,0
194887,Pseudaphya ferreri,62,0,LC,mediterranean,0
194889,Speleogobius trigloides,20,0,LC,europe,0
194889,Speleogobius trigloides,21,0,LC,europe,0
194889,Speleogobius trigloides,22,0,LC,europe,0
194889,Speleogobius trigloides,23,0,LC,europe,0
194889,Speleogobius trigloides,24,0,LC,europe,0
194889,Speleogobius trigloides,25,0,LC,europe,0
194889,Speleogobius trigloides,26,0,LC,mediterranean,0
194889,Speleogobius trigloides,59,0,LC,europe,0
194889,Speleogobius trigloides,62,0,LC,mediterranean,0
194891,Thorogobius macrolepis,20,0,LC,europe,0
194891,Thorogobius macrolepis,21,0,LC,europe,0
194891,Thorogobius macrolepis,22,0,LC,europe,0
194891,Thorogobius macrolepis,23,0,LC,europe,0
194891,Thorogobius macrolepis,24,0,LC,europe,0
194891,Thorogobius macrolepis,25,0,LC,europe,0
194891,Thorogobius macrolepis,26,0,LC,mediterranean,0
194891,Thorogobius macrolepis,59,0,LC,europe,0
194891,Thorogobius macrolepis,62,0,LC,mediterranean,0
194893,Zebrus zebrus,20,0,LC,europe,0
194893,Zebrus zebrus,21,0,LC,europe,0
194893,Zebrus zebrus,22,0,LC,europe,0
194893,Zebrus zebrus,23,0,LC,europe,0
194893,Zebrus zebrus,24,0,LC,europe,0
194893,Zebrus zebrus,25,0,LC,europe,0
194893,Zebrus zebrus,26,0,LC,europe,0
194893,Zebrus zebrus,59,0,LC,europe,0
194895,Tripterygion melanurum,20,0,LC,europe,0
194895,Tripterygion melanurum,21,0,LC,europe,0
194895,Tripterygion melanurum,22,0,LC,europe,0
194895,Tripterygion melanurum,23,0,LC,europe,0
194895,Tripterygion melanurum,24,0,LC,europe,0
194895,Tripterygion melanurum,25,0,LC,europe,0
194895,Tripterygion melanurum,26,0,LC,mediterranean,0
194895,Tripterygion melanurum,59,0,LC,europe,0
194895,Tripterygion melanurum,62,0,LC,mediterranean,0
194896,Tripterygion tripteronotum,20,0,LC,europe,0
194896,Tripterygion tripteronotum,21,0,LC,europe,0
194896,Tripterygion tripteronotum,22,0,LC,europe,0
194896,Tripterygion tripteronotum,23,0,LC,europe,0
194896,Tripterygion tripteronotum,24,0,LC,europe,0
194896,Tripterygion tripteronotum,25,0,LC,europe,0
194896,Tripterygion tripteronotum,26,0,LC,europe,0
194896,Tripterygion tripteronotum,59,0,LC,europe,0
194897,Arnoglossus kessleri,20,NA,DD,europe,NA
194897,Arnoglossus kessleri,21,NA,DD,europe,NA
194897,Arnoglossus kessleri,22,NA,DD,europe,NA
194897,Arnoglossus kessleri,23,NA,DD,europe,NA
194897,Arnoglossus kessleri,24,NA,DD,europe,NA
194897,Arnoglossus kessleri,25,NA,DD,europe,NA
194897,Arnoglossus kessleri,26,NA,DD,europe,NA
194897,Arnoglossus kessleri,59,NA,DD,europe,NA
194898,Solea aegyptiaca,20,0,LC,europe,0
194898,Solea aegyptiaca,21,0,LC,europe,0
194898,Solea aegyptiaca,22,0,LC,europe,0
194898,Solea aegyptiaca,23,0,LC,europe,0
194898,Solea aegyptiaca,24,0,LC,europe,0
194898,Solea aegyptiaca,25,0,LC,europe,0
194898,Solea aegyptiaca,26,0,LC,mediterranean,0
194898,Solea aegyptiaca,59,0,LC,europe,0
194898,Solea aegyptiaca,62,0,LC,mediterranean,0
194900,Eutelichthys leptochirus,20,NA,DD,europe,NA
194900,Eutelichthys leptochirus,21,NA,DD,europe,NA
194900,Eutelichthys leptochirus,22,NA,DD,europe,NA
194900,Eutelichthys leptochirus,23,NA,DD,europe,NA
194900,Eutelichthys leptochirus,24,NA,DD,europe,NA
194900,Eutelichthys leptochirus,25,NA,DD,europe,NA
194900,Eutelichthys leptochirus,26,NA,DD,mediterranean,NA
194900,Eutelichthys leptochirus,59,NA,DD,europe,NA
194900,Eutelichthys leptochirus,62,NA,DD,mediterranean,NA
194901,Paraliparis murieli,20,NA,DD,europe,NA
194901,Paraliparis murieli,21,NA,DD,europe,NA
194901,Paraliparis murieli,22,NA,DD,europe,NA
194901,Paraliparis murieli,23,NA,DD,europe,NA
194901,Paraliparis murieli,24,NA,DD,europe,NA
194901,Paraliparis murieli,25,NA,DD,europe,NA
194901,Paraliparis murieli,26,NA,DD,mediterranean,NA
194901,Paraliparis murieli,59,NA,DD,europe,NA
194901,Paraliparis murieli,62,NA,DD,mediterranean,NA
194902,Cyclothone pygmaea,20,0,LC,europe,0
194902,Cyclothone pygmaea,21,0,LC,europe,0
194902,Cyclothone pygmaea,22,0,LC,europe,0
194902,Cyclothone pygmaea,23,0,LC,europe,0
194902,Cyclothone pygmaea,24,0,LC,europe,0
194902,Cyclothone pygmaea,25,0,LC,europe,0
194902,Cyclothone pygmaea,26,0,LC,mediterranean,0
194902,Cyclothone pygmaea,59,0,LC,europe,0
194902,Cyclothone pygmaea,62,0,LC,mediterranean,0
194903,Syngnathus taenionotus,20,NA,DD,europe,NA
194903,Syngnathus taenionotus,21,NA,DD,europe,NA
194903,Syngnathus taenionotus,22,NA,DD,europe,NA
194903,Syngnathus taenionotus,23,NA,DD,europe,NA
194903,Syngnathus taenionotus,24,NA,DD,europe,NA
194903,Syngnathus taenionotus,25,NA,DD,europe,NA
194903,Syngnathus taenionotus,26,NA,DD,mediterranean,NA
194903,Syngnathus taenionotus,59,NA,DD,europe,NA
194903,Syngnathus taenionotus,62,NA,DD,mediterranean,NA
194904,Syngnathus tenuirostris,20,NA,DD,europe,NA
194904,Syngnathus tenuirostris,21,NA,DD,europe,NA
194904,Syngnathus tenuirostris,22,NA,DD,europe,NA
194904,Syngnathus tenuirostris,23,NA,DD,europe,NA
194904,Syngnathus tenuirostris,24,NA,DD,europe,NA
194904,Syngnathus tenuirostris,25,NA,DD,europe,NA
194904,Syngnathus tenuirostris,26,NA,DD,mediterranean,NA
194904,Syngnathus tenuirostris,59,NA,DD,europe,NA
194904,Syngnathus tenuirostris,62,NA,DD,mediterranean,NA
194908,Starksia lepicoelia,5,NA,DD,gulf_of_mexico,0
194909,Starksia weigti,5,NA,DD,gulf_of_mexico,0
194960,Gouania willdenowi,20,0,LC,europe,0
194960,Gouania willdenowi,21,0,LC,europe,0
194960,Gouania willdenowi,22,0,LC,europe,0
194960,Gouania willdenowi,23,0,LC,europe,0
194960,Gouania willdenowi,24,0,LC,europe,0
194960,Gouania willdenowi,25,0,LC,europe,0
194960,Gouania willdenowi,26,0,LC,mediterranean,0
194960,Gouania willdenowi,59,0,LC,europe,0
194960,Gouania willdenowi,62,0,LC,mediterranean,0
194967,Chlopsis bicolor,5,NA,DD,gulf_of_mexico,0
194967,Chlopsis bicolor,20,0,LC,europe,0
194967,Chlopsis bicolor,21,0,LC,europe,0
194967,Chlopsis bicolor,22,0,LC,europe,0
194967,Chlopsis bicolor,23,0,LC,europe,0
194967,Chlopsis bicolor,24,0,LC,europe,0
194967,Chlopsis bicolor,25,0,LC,europe,0
194967,Chlopsis bicolor,26,0,LC,mediterranean,0
194967,Chlopsis bicolor,59,0,LC,europe,0
194967,Chlopsis bicolor,62,0,LC,mediterranean,0
194968,Ariosoma balearicum,5,0,LC,gulf_of_mexico,0
194968,Ariosoma balearicum,20,0,LC,europe,0
194968,Ariosoma balearicum,21,0,LC,europe,0
194968,Ariosoma balearicum,22,0,LC,europe,0
194968,Ariosoma balearicum,23,0,LC,europe,0
194968,Ariosoma balearicum,24,0,LC,europe,0
194968,Ariosoma balearicum,25,0,LC,europe,0
194968,Ariosoma balearicum,26,0,LC,mediterranean,0
194968,Ariosoma balearicum,59,0,LC,europe,0
194968,Ariosoma balearicum,62,0,LC,mediterranean,0
194969,Conger conger,20,0,LC,europe,0
194969,Conger conger,21,0,LC,europe,0
194969,Conger conger,22,0,LC,europe,0
194969,Conger conger,23,0,LC,europe,0
194969,Conger conger,24,0,LC,europe,0
194969,Conger conger,25,0,LC,europe,0
194969,Conger conger,26,0,LC,mediterranean,0
194969,Conger conger,59,0,LC,europe,0
194969,Conger conger,62,0,LC,mediterranean,0
194971,Cynoponticus ferox,20,NA,DD,europe,0
194971,Cynoponticus ferox,21,NA,DD,europe,0
194971,Cynoponticus ferox,22,NA,DD,europe,0
194971,Cynoponticus ferox,23,NA,DD,europe,0
194971,Cynoponticus ferox,24,NA,DD,europe,0
194971,Cynoponticus ferox,25,NA,DD,europe,0
194971,Cynoponticus ferox,26,NA,DD,mediterranean,0
194971,Cynoponticus ferox,59,NA,DD,europe,0
194971,Cynoponticus ferox,62,NA,DD,mediterranean,0
194973,Gymnothorax unicolor,20,0,LC,europe,0
194973,Gymnothorax unicolor,21,0,LC,europe,0
194973,Gymnothorax unicolor,22,0,LC,europe,0
194973,Gymnothorax unicolor,23,0,LC,europe,0
194973,Gymnothorax unicolor,24,0,LC,europe,0
194973,Gymnothorax unicolor,25,0,LC,europe,0
194973,Gymnothorax unicolor,26,NA,DD,mediterranean,0
194973,Gymnothorax unicolor,59,0,LC,europe,0
194973,Gymnothorax unicolor,62,NA,DD,mediterranean,0
194974,Muraena helena,20,0,LC,europe,0
194974,Muraena helena,21,0,LC,europe,0
194974,Muraena helena,22,0,LC,europe,0
194974,Muraena helena,23,0,LC,europe,0
194974,Muraena helena,24,0,LC,europe,0
194974,Muraena helena,25,0,LC,europe,0
194974,Muraena helena,26,0,LC,mediterranean,0
194974,Muraena helena,59,0,LC,europe,0
194974,Muraena helena,62,0,LC,mediterranean,0
194980,Apterichtus anguiformis,20,0,LC,europe,0
194980,Apterichtus anguiformis,21,0,LC,europe,0
194980,Apterichtus anguiformis,22,0,LC,europe,0
194980,Apterichtus anguiformis,23,0,LC,europe,0
194980,Apterichtus anguiformis,24,0,LC,europe,0
194980,Apterichtus anguiformis,25,0,LC,europe,0
194980,Apterichtus anguiformis,26,0,LC,mediterranean,0
194980,Apterichtus anguiformis,59,0,LC,europe,0
194980,Apterichtus anguiformis,62,0,LC,mediterranean,0
194981,Apterichtus caecus,20,0,LC,europe,0
194981,Apterichtus caecus,21,0,LC,europe,0
194981,Apterichtus caecus,22,0,LC,europe,0
194981,Apterichtus caecus,23,0,LC,europe,0
194981,Apterichtus caecus,24,0,LC,europe,0
194981,Apterichtus caecus,25,0,LC,europe,0
194981,Apterichtus caecus,26,0,LC,mediterranean,0
194981,Apterichtus caecus,59,0,LC,europe,0
194981,Apterichtus caecus,62,0,LC,mediterranean,0
194984,Echelus myrus,20,0,LC,europe,0
194984,Echelus myrus,21,0,LC,europe,0
194984,Echelus myrus,22,0,LC,europe,0
194984,Echelus myrus,23,0,LC,europe,0
194984,Echelus myrus,24,0,LC,europe,0
194984,Echelus myrus,25,0,LC,europe,0
194984,Echelus myrus,26,0,LC,mediterranean,0
194984,Echelus myrus,59,0,LC,europe,0
194984,Echelus myrus,62,0,LC,mediterranean,0
194986,Ophisurus serpens,20,0,LC,europe,0
194986,Ophisurus serpens,21,0,LC,europe,0
194986,Ophisurus serpens,22,0,LC,europe,0
194986,Ophisurus serpens,23,0,LC,europe,0
