loiczid,clust_100,clust_150,clust_250,clust_500
200900,7,62,6,12
200901,7,62,6,12
200902,7,62,6,12
200903,7,62,6,12
200904,7,62,6,12
200905,7,62,6,12
200906,7,62,6,12
200907,7,62,6,12
200908,7,62,6,12
200909,7,62,6,12
200910,7,62,6,12
200911,7,62,3,12
200912,7,62,3,12
200913,7,62,3,269
200914,7,62,3,269
200915,7,62,3,269
200916,7,62,3,269
200917,7,62,3,269
200918,7,62,3,269
200919,7,62,3,269
200920,7,62,3,269
200921,7,62,3,269
200922,7,62,3,269
200923,7,62,3,269
200924,7,62,3,269
200925,7,62,3,269
200926,7,62,3,269
200927,7,62,3,269
200928,7,62,3,269
200929,7,62,3,269
200930,7,62,3,269
200931,7,62,3,3
200932,7,62,3,3
200933,7,62,3,3
200934,7,62,3,3
200935,7,62,3,3
200936,7,62,3,3
200937,7,62,3,3
200938,7,62,3,3
200939,7,62,3,3
200940,7,62,3,3
200941,7,62,3,3
200942,7,62,3,3
200943,7,62,126,3
200944,7,62,126,3
200945,23,62,126,3
200946,23,62,126,3
200947,23,62,126,3
200948,23,62,126,3
200949,23,62,126,3
200950,23,62,126,3
200951,23,23,126,3
200952,23,23,126,3
200953,23,23,126,3
200954,23,23,126,3
200955,23,23,126,3
200956,23,23,126,3
200957,23,23,126,3
200958,23,23,126,3
200959,23,23,126,3
200960,23,23,126,127
200961,23,23,126,127
200962,23,23,126,127
200963,23,23,126,127
200964,23,23,126,127
200965,23,23,126,127
200966,23,23,238,127
200967,23,23,238,127
200968,23,23,238,127
200969,23,23,238,127
200970,23,23,238,127
200971,23,23,238,127
200972,23,23,238,127
200973,23,23,238,127
200974,23,23,238,127
200975,23,23,238,127
200976,23,23,238,127
200977,23,23,238,127
200978,23,23,238,127
200979,23,23,238,127
200980,23,23,238,127
200981,23,23,238,127
200982,23,23,238,127
200983,23,23,238,127
200984,23,23,238,127
200985,23,23,238,127
200986,23,23,238,127
200987,23,23,238,127
200988,23,23,238,127
200989,23,23,238,127
200990,23,23,238,127
200991,23,23,238,127
200992,23,23,238,127
200993,23,23,120,127
200994,23,23,120,300
200995,23,23,120,300
200996,23,23,120,300
200997,23,23,120,300
200998,23,23,120,300
200999,23,23,120,300
201e3,23,23,120,300
201001,23,23,120,300
201002,23,23,120,300
201003,23,23,120,300
201004,23,23,120,300
201005,23,23,120,300
201006,23,23,120,300
201007,23,23,120,300
201008,23,23,120,300
201009,23,23,120,300
201010,23,23,120,300
201011,23,23,120,300
201012,23,23,120,300
201013,23,23,120,300
201014,98,23,120,300
201015,98,23,120,300
201016,98,23,120,300
201017,98,23,120,300
201018,98,77,120,300
201019,98,77,120,300
201020,98,77,120,300
201021,98,77,120,300
201022,98,77,120,300
201023,98,77,120,300
201024,98,77,120,300
201025,98,77,120,300
201026,98,77,120,289
201027,98,77,120,289
201028,98,77,120,289
201029,98,77,120,289
201030,98,77,120,289
201031,98,77,120,289
201032,98,77,120,289
201033,98,77,120,289
201034,98,77,120,289
201035,98,77,120,289
201036,98,77,120,289
201037,98,77,120,289
201038,98,77,195,289
201039,98,77,195,289
201040,98,77,195,289
201041,98,77,195,289
201042,98,77,195,289
201043,98,77,195,289
201044,98,77,195,289
201045,98,77,195,289
201046,98,77,195,289
201047,98,77,195,289
201048,98,77,195,289
201049,98,77,195,289
201050,98,77,195,289
201051,98,77,195,289
201052,98,77,195,289
201053,98,77,195,289
201054,98,77,195,289
201055,98,77,195,289
201056,98,77,195,142
201057,98,77,195,142
201058,98,77,195,142
201059,98,77,195,142
201060,98,77,195,142
201061,98,77,195,142
201062,98,77,195,142
201063,98,77,195,142
201064,98,77,195,142
201065,98,77,195,142
201066,98,77,195,142
201067,98,77,195,142
201068,98,77,195,142
201069,98,77,195,142
201070,98,77,195,142
201071,98,77,195,142
201072,98,77,195,142
201073,98,77,195,142
201074,98,77,195,142
201075,98,77,195,142
201076,98,77,195,142
201077,98,77,195,142
201078,98,77,195,142
201079,98,77,195,142
201080,98,77,195,142
201081,98,77,195,142
201082,98,77,195,142
201083,98,77,195,142
201138,61,147,79,398
201139,61,147,79,398
201140,61,147,79,398
201141,61,147,79,398
201142,61,147,79,398
201143,61,147,79,398
201144,61,147,79,398
201145,61,147,79,398
201146,61,147,79,398
201147,61,147,79,398
201148,61,147,79,398
201149,61,147,79,398
201150,61,147,79,398
201151,61,147,79,398
201152,61,147,79,398
201153,61,147,79,398
201154,61,147,79,398
201155,61,147,79,398
201156,61,147,79,398
201157,61,147,79,398
201158,61,147,79,398
201159,61,147,79,398
201160,61,147,79,398
201161,61,147,79,398
201162,61,147,79,398
201163,61,147,79,398
201164,61,147,79,398
201165,61,147,79,398
201166,61,147,79,398
201167,61,147,79,193
201168,61,147,79,193
201169,61,147,79,193
201170,61,147,79,193
201171,61,147,79,193
201172,61,147,79,193
201173,61,147,79,193
201174,61,147,79,193
201175,61,147,79,193
201176,61,147,79,193
201177,61,147,79,193
201178,61,147,79,193
201179,61,147,225,193
201180,61,147,225,193
201181,61,147,225,193
201182,61,147,225,193
201183,61,147,225,193
201184,61,101,225,193
201185,61,101,225,193
201186,61,101,225,193
201187,61,101,225,193
201188,61,101,225,193
201189,61,101,225,193
201190,61,101,225,193
201191,61,101,225,193
201192,61,101,225,193
201193,61,101,225,193
201194,61,101,225,193
201195,61,101,225,193
201196,61,101,225,266
201197,61,101,225,266
201198,61,101,225,266
201199,61,101,225,266
201200,61,101,225,266
201201,61,101,225,266
201202,61,101,225,266
201203,61,101,225,266
201204,61,101,225,266
201205,61,101,225,266
201206,61,101,225,266
201207,61,101,225,266
201208,61,101,225,266
201209,61,101,225,266
201210,61,101,225,266
201211,61,101,225,266
201212,61,101,225,266
201213,55,101,225,266
201214,55,101,225,266
201215,55,101,225,266
201216,55,101,225,266
201217,55,101,225,266
201218,55,101,225,266
201219,55,101,225,266
201220,55,101,65,266
201221,55,101,65,266
201222,55,101,65,266
201223,55,101,65,266
201224,55,101,65,37
201225,55,101,65,37
201226,55,101,65,37
201227,55,101,65,37
201228,55,101,65,37
201229,55,101,65,37
201230,55,101,65,37
201231,55,101,65,37
201232,55,101,65,37
201233,55,101,65,37
201234,55,101,65,37
201235,55,101,65,37
201236,55,101,65,37
201237,55,101,65,37
201238,55,101,65,37
201239,55,101,65,37
201240,55,101,65,37
201241,55,101,65,37
201242,55,101,65,37
201243,55,101,65,37
201244,55,101,65,37
201245,55,101,65,37
201246,55,101,65,37
201247,55,101,65,37
201248,55,101,65,37
201249,55,101,65,37
201250,55,101,65,37
201251,55,102,65,37
201252,55,102,65,37
201253,55,102,65,94
201254,55,102,65,94
201255,55,102,65,94
201256,55,102,65,94
201257,55,102,65,94
201258,55,102,65,94
201259,55,102,65,94
201260,55,102,89,94
201261,55,102,89,94
201262,55,102,89,94
201263,55,102,89,94
201264,55,102,89,94
201265,55,102,89,94
201266,55,102,89,94
201267,55,102,89,94
201268,55,102,89,94
201269,55,102,89,94
201270,55,102,89,94
201271,55,102,89,94
201272,55,102,89,94
201273,55,102,89,94
201274,55,102,89,94
201275,55,102,89,94
201276,55,102,89,94
201277,55,102,89,94
201278,55,102,89,94
201279,55,102,89,94
201280,55,102,89,94
201281,55,102,89,94
201282,55,102,89,94
201283,55,102,89,482
201284,55,102,89,150
201285,55,102,89,150
201286,55,102,89,150
201287,55,102,89,150
201288,55,102,89,150
201289,55,102,89,150
201290,55,102,89,150
201291,55,102,89,150
201292,13,102,89,150
201293,13,102,89,150
201294,13,102,89,150
201295,13,102,89,150
201296,13,102,89,150
201297,13,102,234,150
201298,13,102,234,150
201299,13,102,234,150
201300,13,102,234,150
201301,13,102,234,150
201302,13,102,234,150
201303,13,102,234,150
201304,13,102,234,150
201305,13,102,234,150
201306,13,102,234,150
201307,13,102,234,150
201308,13,102,234,150
201309,13,102,234,150
201310,13,102,234,150
201311,13,102,234,150
201312,13,102,234,150
201313,13,102,234,150
201314,13,102,234,150
201315,13,102,234,2
201316,13,69,234,2
201317,13,69,234,2
201318,13,69,234,85
201319,13,69,234,85
201320,13,69,234,85
201321,13,69,234,85
201322,13,69,234,85
201323,13,69,234,85
201324,13,69,234,85
201325,13,69,234,85
201326,13,69,234,85
201327,13,69,234,85
201328,13,69,234,85
201329,13,69,234,85
201330,13,69,234,85
201331,13,69,234,85
201332,13,69,234,85
201333,13,69,234,85
201334,13,69,234,85
201335,13,69,234,85
201336,13,69,59,85
201337,13,69,59,85
201338,13,69,59,85
201339,13,69,59,85
201340,13,69,33,85
201341,13,69,33,85
201342,13,69,33,85
201343,13,69,33,85
201344,13,69,33,85
201345,13,69,33,85
201346,13,69,33,85
201347,13,69,33,85
201348,13,69,33,85
201349,13,69,33,412
201350,13,69,33,412
201351,13,69,33,412
201352,13,69,33,412
201353,13,69,33,412
201354,13,69,33,412
201355,13,69,33,412
201356,13,69,33,412
201357,13,69,33,412
201358,13,69,33,412
201359,13,69,33,412
201360,13,69,33,412
201361,13,69,33,412
201362,13,69,33,412
201363,13,69,33,412
201364,13,69,33,412
201365,13,69,33,412
201366,13,69,33,412
201367,13,69,33,412
201368,13,69,33,412
201369,13,69,33,412
201370,13,69,33,412
201371,56,69,33,412
201372,56,69,33,412
201373,56,69,33,412
201374,56,69,33,412
201375,56,69,33,412
201376,56,49,33,412
201377,56,49,33,412
201378,56,49,33,287
201379,56,49,33,287
201380,56,49,33,287
201381,56,49,93,46
201382,56,49,93,46
201383,56,49,93,46
201384,56,49,93,46
201385,56,49,93,46
201386,56,49,93,46
201387,56,49,93,46
201388,56,49,93,46
201389,56,49,93,46
201390,56,49,93,46
201391,56,49,93,46
201392,56,49,93,46
201393,56,49,93,46
201394,56,49,93,46
201395,56,49,93,46
201396,56,49,93,46
201397,56,49,93,46
201398,56,49,93,46
201399,56,49,93,46
201400,56,49,93,46
201401,56,49,93,46
201402,56,49,93,46
201403,56,49,93,46
201404,56,49,93,46
201405,56,49,93,46
201406,56,49,93,46
201407,56,49,93,46
201408,56,49,93,360
201409,56,49,93,360
201410,56,49,93,360
201411,56,49,93,360
201412,56,49,93,360
201413,56,49,93,360
201414,56,49,93,360
201415,56,49,93,360
201416,56,49,93,360
201417,56,49,93,360
201418,56,49,93,360
201419,56,49,93,360
201420,56,49,93,360
201421,56,49,93,360
201422,56,49,178,360
201423,56,49,178,360
201424,56,49,178,360
201425,56,49,178,360
201426,56,49,178,360
201427,56,106,178,360
201428,56,106,178,360
201429,56,106,178,360
201430,56,106,178,360
201431,56,106,178,360
201432,56,106,178,360
201433,56,106,178,360
201434,56,106,178,360
201435,56,106,178,223
201436,56,106,178,223
201437,56,106,178,223
201438,56,106,178,223
201439,56,106,178,223
201440,56,106,178,223
201441,56,106,178,223
201442,56,106,178,223
201443,56,106,178,223
201444,21,106,178,223
201445,21,106,178,223
201446,79,106,178,223
201447,79,106,178,223
201448,79,106,178,223
201449,79,106,178,223
201450,79,106,178,223
201451,79,106,178,223
201452,79,106,178,223
201453,79,106,178,223
201454,79,106,178,223
201455,79,106,178,223
201456,79,106,178,223
201457,79,106,178,223
201458,79,106,202,223
201459,79,106,202,223
201460,79,106,202,223
201461,79,106,202,223
201462,79,106,202,223
201463,79,106,202,223
201464,79,106,202,480
201465,79,106,202,480
201466,79,106,202,480
201467,79,106,202,480
201468,79,106,202,480
201469,79,106,202,480
201470,79,106,202,480
201471,79,106,202,480
201472,79,106,202,480
201473,79,106,202,480
201474,79,106,202,480
201475,79,106,202,480
201476,79,106,202,480
201477,79,106,202,480
201478,79,106,202,480
201479,79,106,202,480
201480,79,106,202,480
201481,79,66,202,480
201482,79,66,202,480
201483,79,66,202,480
201484,79,66,202,480
201485,79,66,202,480
201486,79,66,202,480
201487,79,66,202,480
201488,79,66,202,480
201489,79,66,202,480
201490,79,66,202,480
201491,79,66,202,480
201492,79,66,20,77
201493,79,66,20,77
201494,79,66,20,77
201495,79,66,20,77
201496,79,66,20,77
201497,79,66,20,77
201498,79,66,20,77
201499,79,66,20,77
201500,79,66,20,77
201501,79,66,20,77
201502,79,66,20,77
201503,79,66,20,77
201504,79,66,20,77
201505,79,66,20,77
201506,79,66,20,77
201507,79,66,20,77
201508,79,66,20,77
201509,79,66,20,77
201510,79,66,20,77
201511,79,66,20,77
201512,79,66,20,77
201513,79,66,20,77
201514,79,66,20,77
201515,79,66,20,77
201516,79,66,20,77
201517,79,66,20,77
201518,79,66,20,77
201519,79,66,20,105
201520,79,66,179,105
201521,79,66,179,105
201522,79,66,179,105
201523,79,66,179,105
201524,79,66,179,105
201525,79,66,179,105
201526,76,66,179,105
201527,76,66,179,105
201528,76,66,179,105
201529,76,66,179,105
201530,76,66,179,105
201531,76,66,179,105
201532,76,66,179,105
201533,76,66,179,105
201534,76,66,179,105
201535,76,66,179,105
201536,76,66,179,105
201537,76,66,179,105
201538,76,79,179,105
201539,76,79,179,105
201540,76,79,179,105
201541,76,79,179,105
201542,76,79,179,105
201543,76,79,179,105
201544,76,79,179,105
201545,76,79,179,105
201546,76,79,179,105
201547,76,79,179,260
201548,76,79,179,260
201549,76,79,179,260
201550,76,79,179,260
201551,76,79,179,260
201552,76,79,179,260
201553,76,79,179,260
201554,76,79,179,260
201555,76,79,179,260
201556,76,79,237,260
201557,76,79,237,260
201558,76,79,237,260
201559,76,79,237,260
201560,76,79,237,260
201561,76,79,237,260
201562,76,79,237,260
201563,76,79,237,260
201564,76,79,237,260
201565,76,79,237,260
201566,76,79,237,260
201567,76,79,237,260
201568,76,79,237,260
201569,76,79,237,260
201570,76,79,237,260
201571,76,79,237,260
201572,76,79,237,260
201573,76,79,237,260
201574,76,79,237,260
201575,76,79,237,260
201576,76,79,237,260
201577,76,79,237,260
201594,76,79,172,112
201595,76,79,172,112
201596,76,79,172,112
201597,76,79,172,112
201598,76,79,172,112
201599,76,79,172,112
201600,76,79,172,112
201601,7,62,6,12
201602,7,62,6,12
201603,7,62,6,12
201604,7,62,6,12
201605,7,62,6,12
201606,7,62,6,12
201607,7,62,6,12
201608,7,62,6,12
201609,7,62,6,12
201610,7,62,6,12
201611,7,62,6,12
201612,7,62,6,12
201613,7,62,6,12
201614,7,62,6,12
201615,7,62,6,12
201616,7,62,6,12
201617,7,62,6,12
201618,7,62,6,12
201619,7,62,6,12
201620,7,62,6,12
201621,7,62,6,12
201622,7,62,6,12
201623,7,62,6,12
201624,7,62,6,12
201625,7,62,6,12
201626,7,62,6,12
201627,7,62,6,12
201628,7,62,6,12
201629,7,62,6,12
201630,7,62,6,12
201631,7,62,6,12
201632,7,62,6,12
201633,7,62,6,12
201634,7,62,3,269
201635,7,62,3,269
201636,7,62,3,269
201637,7,62,3,269
201638,7,62,3,269
201639,7,62,3,269
201640,7,62,3,269
201641,7,62,3,491
201642,7,62,3,491
201643,7,62,3,491
201644,7,62,3,491
201645,7,62,3,491
201646,7,62,3,491
201647,7,62,3,491
201648,7,62,3,491
201649,7,62,3,491
201650,7,62,3,491
201651,7,62,3,491
201652,7,62,3,491
201653,7,62,3,491
201654,7,62,3,3
201655,7,62,3,3
201656,7,62,3,3
201657,7,62,3,3
201658,7,62,3,3
201659,7,62,3,3
201660,7,62,3,3
201661,7,62,126,3
201662,7,62,126,3
201663,7,62,126,3
201664,23,62,126,3
201665,23,62,126,3
201666,23,62,126,3
201667,23,62,126,3
201668,23,62,126,3
201669,23,62,126,3
201670,23,62,126,3
201671,23,23,126,3
201672,23,23,126,3
201673,23,23,126,3
201674,23,23,126,3
201675,23,23,126,3
201676,23,23,126,3
201677,23,23,126,3
201678,23,23,126,3
201679,23,23,126,127
201680,23,23,126,127
201681,23,23,126,127
201682,23,23,126,127
201683,23,23,126,127
201684,23,23,126,127
201685,23,23,126,127
201686,23,23,126,127
201687,23,23,126,127
201688,23,23,126,127
201689,23,23,126,127
201690,23,23,238,127
201691,23,23,238,127
201692,23,23,238,127
201693,23,23,238,127
201694,23,23,238,127
201695,23,23,238,127
201696,23,23,238,127
201697,23,23,238,127
201698,23,23,238,127
201699,23,23,238,127
201700,23,23,238,127
201701,23,23,238,127
201702,23,23,238,127
201703,23,23,238,127
201704,23,23,238,127
201705,23,23,238,127
201706,23,23,238,127
201707,23,23,238,127
201708,23,23,238,127
201709,23,23,238,127
201710,23,23,238,127
201711,23,23,120,127
201712,23,23,120,127
201713,23,23,120,127
201714,23,23,120,300
201715,23,23,120,300
201716,23,23,120,300
201717,23,23,120,300
201718,23,23,120,300
201719,23,23,120,300
201720,23,23,120,300
201721,23,23,120,300
201722,23,23,120,300
201723,23,23,120,300
201724,23,23,120,300
201725,23,23,120,300
201726,23,23,120,300
201727,23,23,120,300
201728,23,23,120,300
201729,23,23,120,300
201730,23,23,120,300
201731,23,23,120,300
201732,23,23,120,300
201733,23,23,120,300
201734,23,23,120,300
201735,98,23,120,300
201736,98,23,120,300
201737,98,23,120,300
201738,98,77,120,300
201739,98,77,120,300
201740,98,77,120,300
201741,98,77,120,300
201742,98,77,120,300
201743,98,77,120,300
201744,98,77,120,300
201745,98,77,120,300
201746,98,77,120,289
201747,98,77,120,289
201748,98,77,120,289
201749,98,77,120,289
201750,98,77,120,289
201751,98,77,120,289
201752,98,77,120,289
201753,98,77,120,289
201754,98,77,120,289
201755,98,77,120,289
201756,98,77,120,289
201757,98,77,120,289
201758,98,77,195,289
201759,98,77,195,289
201760,98,77,195,289
201761,98,77,195,289
201762,98,77,195,289
201763,98,77,195,289
201764,98,77,195,289
201765,98,77,195,289
201766,98,77,195,289
201767,98,77,195,289
201768,98,77,195,289
201769,98,77,195,289
201770,98,77,195,289
201771,98,77,195,289
201772,98,77,195,289
201773,98,77,195,289
201774,98,77,195,289
201775,98,77,195,289
201776,98,77,195,142
201777,98,77,195,142
201778,98,77,195,142
201779,98,77,195,142
201780,98,77,195,142
201781,98,77,195,142
201782,98,77,195,142
201783,98,77,195,142
201784,98,77,195,142
201785,98,77,195,142
201786,98,77,195,142
201787,98,77,195,142
201788,98,77,195,142
201789,98,77,195,142
201790,98,77,195,142
201791,98,77,195,142
201792,98,77,195,142
201793,98,77,195,142
201794,98,77,195,142
201795,98,77,195,142
201796,98,77,195,142
201797,98,77,195,142
201798,98,77,195,142
201799,98,77,195,142
201800,98,77,195,142
201801,98,77,195,142
201802,98,77,195,142
201803,98,77,195,142
201858,61,147,79,398
201859,61,147,79,398
201860,61,147,79,398
201861,61,147,79,398
201862,61,147,79,398
201863,61,147,79,398
201864,61,147,79,398
201865,61,147,79,398
201866,61,147,79,398
201867,61,147,79,398
201868,61,147,79,398
201869,61,147,79,398
201870,61,147,79,398
201871,61,147,79,398
201872,61,147,79,398
201873,61,147,79,398
201874,61,147,79,398
201875,61,147,79,398
201876,61,147,79,398
201877,61,147,79,398
201878,61,147,79,398
201879,61,147,79,398
201880,61,147,79,398
201881,61,147,79,398
201882,61,147,79,398
201883,61,147,79,398
201884,61,147,79,398
201885,61,147,79,398
201886,61,147,79,398
201887,61,147,79,193
201888,61,147,79,193
201889,61,147,79,193
201890,61,147,79,193
201891,61,147,79,193
201892,61,147,79,193
201893,61,147,79,193
201894,61,147,79,193
201895,61,147,79,193
201896,61,147,79,193
201897,61,147,79,193
201898,61,147,79,193
201899,61,147,225,193
201900,61,147,225,193
201901,61,147,225,193
201902,61,147,225,193
201903,61,147,225,193
201904,61,101,225,193
201905,61,101,225,193
201906,61,101,225,193
201907,61,101,225,193
201908,61,101,225,193
201909,61,101,225,193
201910,61,101,225,193
201911,61,101,225,193
201912,61,101,225,193
201913,61,101,225,193
201914,61,101,225,193
201915,61,101,225,193
201916,61,101,225,266
201917,61,101,225,266
201918,61,101,225,266
201919,61,101,225,266
201920,61,101,225,266
201921,61,101,225,266
201922,61,101,225,266
201923,61,101,225,266
201924,61,101,225,266
201925,61,101,225,266
201926,61,101,225,266
201927,61,101,225,266
201928,61,101,225,266
201929,61,101,225,266
201930,61,101,225,266
201931,61,101,225,266
201932,61,101,225,266
201933,55,101,225,266
201934,55,101,225,266
201935,55,101,225,266
201936,55,101,225,266
201937,55,101,225,266
201938,55,101,225,266
201939,55,101,225,266
201940,55,101,65,266
201941,55,101,65,266
201942,55,101,65,266
201943,55,101,65,266
201944,55,101,65,266
201945,55,101,65,37
201946,55,101,65,37
201947,55,101,65,37
201948,55,101,65,37
201949,55,101,65,37
201950,55,101,65,37
201951,55,101,65,37
201952,55,101,65,37
201953,55,101,65,37
201954,55,101,65,37
201955,55,101,65,37
201956,55,101,65,37
201957,55,101,65,37
201958,55,101,65,37
201959,55,101,65,37
201960,55,101,65,37
201961,55,101,65,37
201962,55,101,65,37
201963,55,101,65,37
