iucn_sid,sciname
187810,Halichoeres chloropterus
187624,Halichoeres chrysus
187699,Halichoeres claudia
187467,Halichoeres cosmetus
187512,Halichoeres cyanocephalus
187401,Halichoeres dimidiatus
183582,Halichoeres discolor
183822,Halichoeres dispilus
187724,Halichoeres garnoti
187783,Halichoeres hartzfeldii
187673,Halichoeres hortulanus
183625,Halichoeres insularis
187589,Halichoeres iridis
187766,Halichoeres kallochroma
187691,Halichoeres lapillus
187790,Halichoeres leptotaenia
187428,Halichoeres leucoxanthus
187478,Halichoeres leucurus
187549,Halichoeres maculipinna
183519,Halichoeres malpelo
187443,Halichoeres margaritaceus
187382,Halichoeres marginatus
187694,Halichoeres melanochir
183731,Halichoeres melanotis
187677,Halichoeres melanurus
155033,Halichoeres melas
187564,Halichoeres melasmapomus
187634,Halichoeres miniatus
187548,Halichoeres nebulosus
184035,Halichoeres nicholsi
187600,Halichoeres nigrescens
155076,Halichoeres notospilus
187537,Halichoeres orientalis
154904,Halichoeres ornatissimus
187786,Halichoeres pallidus
155221,Halichoeres papilionaceus
187370,Halichoeres pardaleocephalus
187616,Halichoeres pelicieri
187771,Halichoeres penrosei
187444,Halichoeres pictus
187515,Halichoeres podostigma
187584,Halichoeres poeyi
187438,Halichoeres prosopeion
187736,Halichoeres radiatus
187531,Halichoeres raisneri
187507,Halichoeres richmondi
187695,Halichoeres rubricephalus
183433,Halichoeres salmofasciatus
187454,Halichoeres scapularis
183817,Halichoeres semicinctus
187585,Halichoeres signifer
187435,Halichoeres socialis
187561,Halichoeres solorensis
187465,Halichoeres stigmaticus
187470,Halichoeres tenuispinis
187545,Halichoeres timorensis
187474,Halichoeres trimaculatus
187750,Halichoeres trispilus
187473,Halichoeres vrolikii
187534,Halichoeres zeylonicus
187373,Hemigymnus fasciatus
187476,Hemigymnus melapterus
187551,Hemigymnus sexfasciatus
190675,Heteroscarus acroptilus
190733,Hipposcarus harid
190745,Hipposcarus longiceps
187698,Hologymnosus annulatus
187527,Hologymnosus doliatus
187406,Hologymnosus longipes
187627,Hologymnosus rhodonotus
187395,Iniistius aneitensis
187592,Iniistius auropunctatus
187731,Iniistius baldwini
187727,Iniistius bimaculatus
187610,Iniistius celebicus
187380,Iniistius cyanifrons
187623,Iniistius dea
187402,Iniistius evides
187660,Iniistius geisha
187657,Iniistius griffithsi
187814,Iniistius jacksonensis
187487,Iniistius javanicus
187655,Iniistius melanopus
187705,Iniistius pavo
187411,Iniistius pentadactylus
187412,Iniistius trivittatus
187539,Iniistius twistii
187399,Iniistius umbrilatus
187712,Iniistius verrens
187631,Labrichthys unilineatus
187767,Labroides bicolor
187396,Labroides dimidiatus
187575,Labroides pectoralis
155017,Labroides phthirophagus
187755,Labroides rubrolabiatus
187702,Labropsis alleni
187675,Labropsis australis
187620,Labropsis manabei
187728,Labropsis micronesica
187743,Labropsis polynesica
187497,Labropsis xanthonota
187398,Labrus bergylta
187541,Labrus merula
187397,Labrus mixtus
187654,Labrus viridis
11130,Lachnolaimus maximus
187678,Lappanella fasciata
187550,Lappanella guineensis
187526,Larabicus quadrilineatus
187749,Leptojulis chrysotaenia
187797,Leptojulis cyanopleura
187375,Leptojulis lambdastigma
187815,Leptojulis polylepis
187463,Leptojulis urostigma
190756,Leptoscarus vaigiensis
187416,Macropharyngodon bipartitus
187388,Macropharyngodon choati
187667,Macropharyngodon cyanoguttatus
187680,Macropharyngodon geoffroy
187414,Macropharyngodon kuiteri
187692,Macropharyngodon meleagris
187793,Macropharyngodon moyeri
187772,Macropharyngodon negrosensis
187768,Macropharyngodon ornatus
187806,Macropharyngodon vivienae
187760,Malapterus reticulatus
187437,Minilabrus striatus
187510,Nelabrichthys ornatus
190676,Neoodax balteatus
190701,Nicholsina collettei
183813,Nicholsina denticulata
190730,Nicholsina usta
187662,Notolabrus celidotus
187566,Notolabrus cinctus
187800,Notolabrus fucicola
187633,Notolabrus gymnogenis
187665,Notolabrus inscriptus
187535,Notolabrus parilus
187426,Notolabrus tetricus
187763,Novaculichthys macrolepidotus
187441,Novaculichthys taeniourus
190677,Odax cyanoallix
190678,Odax pullus
190679,Olisthops cyanomelas
187409,Ophthalmolepis lineolata
187718,Oxycheilinus arenatus
187523,Oxycheilinus bimaculatus
187762,Oxycheilinus celebicus
187466,Oxycheilinus digramma
187737,Oxycheilinus lineatus
187735,Oxycheilinus mentalis
187577,Oxycheilinus nigromarginatus
187423,Oxycheilinus orientalis
187674,Oxycheilinus unifasciatus
187709,Oxyjulis californica
187656,Paracheilinus angulatus
187413,Paracheilinus attenuatus
187765,Paracheilinus bellae
187514,Paracheilinus carpenteri
187494,Paracheilinus cyaneus
187403,Paracheilinus filamentosus
187635,Paracheilinus flavianalis
187521,Paracheilinus hemitaeniatus
187560,Paracheilinus lineopunctatus
187393,Paracheilinus mccoskeri
187757,Paracheilinus nursalim
187552,Paracheilinus octotaenia
187540,Paracheilinus piscilineatus
187791,Paracheilinus rubricaudalis
154719,Paracheilinus togeanensis
187421,Paracheilinus walton
187387,Parajulis poecilepterus
187557,Pictilabrus brauni
187519,Pictilabrus laticlavius
187630,Pictilabrus viridis
187725,Polylepion cruentum
187777,Polylepion russelli
187594,Pseudocheilinops ataenia
187741,Pseudocheilinus citrinus
187666,Pseudocheilinus dispilus
187658,Pseudocheilinus evanidus
187477,Pseudocheilinus hexataenia
155314,Pseudocheilinus ocellatus
187621,Pseudocheilinus octotaenia
187740,Pseudocheilinus tetrataenia
187789,Pseudocoris aequalis
187642,Pseudocoris aurantiofasciata
187472,Pseudocoris bleekeri
187688,Pseudocoris heteroptera
187611,Pseudocoris ocellata
187547,Pseudocoris yamashiroi
187713,Pseudodax moluccanus
187503,Pseudojuloides argyreogaster
187586,Pseudojuloides atavai
187626,Pseudojuloides cerasinus
187480,Pseudojuloides elongatus
187607,Pseudojuloides erythrops
155252,Pseudojuloides kaleidos
187462,Pseudojuloides mesostigma
187774,Pseudojuloides pyrius
187645,Pseudojuloides severnsi
187776,Pseudojuloides xanthomos
187542,Pseudolabrus biserialis
187442,Pseudolabrus eoethinus
187591,Pseudolabrus fuentesi
187671,Pseudolabrus gayi
187533,Pseudolabrus guentheri
154701,Pseudolabrus luculentus
187481,Pseudolabrus miles
187641,Pseudolabrus mortonii
187468,Pseudolabrus semifasciatus
187385,Pseudolabrus sieboldi
187508,Pseudolabrus torotai
187433,Pteragogus aurigarius
187431,Pteragogus cryptus
187604,Pteragogus enneacanthus
187684,Pteragogus flagellifer
187625,Pteragogus guttatus
187651,Pteragogus pelycus
187795,Pteragogus taeniops
190726,Scarus altipinnis
190763,Scarus arabicus
190766,Scarus caudofasciatus
190707,Scarus chameleon
190764,Scarus chinensis
190720,Scarus coelestinus
190709,Scarus coeruleus
190693,Scarus collana
183468,Scarus compressus
190739,Scarus dimidiatus
154706,Scarus dubius
190722,Scarus falcipinnis
190759,Scarus ferrugineus
154677,Scarus festivus
190695,Scarus flavipectoralis
190747,Scarus forsteni
190755,Scarus frenatus
190702,Scarus fuscocaudalis
190714,Scarus fuscopurpureus
190705,Scarus ghobban
190694,Scarus globiceps
19950,Scarus guacamaia
190703,Scarus hoefleri
190761,Scarus hypselopterus
190732,Scarus iseri
190754,Scarus koputea
190769,Scarus longipinnis
190735,Scarus maculipinna
190740,Scarus niger
190716,Scarus obishime
154960,Scarus oviceps
190743,Scarus ovifrons
183839,Scarus perrico
190765,Scarus persicus
154676,Scarus prasiognathos
190736,Scarus psittacus
190749,Scarus pyrrostethus
190708,Scarus quoyi
190717,Scarus rivulatus
190731,Scarus rubroviolaceus
190706,Scarus russelii
190700,Scarus scaber
155290,Scarus schlegeli
190713,Scarus spinus
190750,Scarus taeniopterus
190704,Scarus tricolor
190748,Scarus trispinosus
190698,Scarus vetula
154971,Scarus viridifucatus
190725,Scarus xanthopleura
190760,Scarus zelindae
190752,Scarus zufar
183327,Semicossyphus darwini
61340,Semicossyphus pulcher
44685,Semicossyphus reticulatus
190681,Siphonognathus argyrophanes
190682,Siphonognathus attenuatus
154780,Siphonognathus beddomei
190680,Siphonognathus caninis
190683,Siphonognathus radiatus
190684,Siphonognathus tanyourus
190723,Sparisoma amplum
190768,Sparisoma atomarium
190729,Sparisoma aurofrenatum
190751,Sparisoma axillare
190738,Sparisoma chrysopterum
190710,Sparisoma cretense
190724,Sparisoma frondosum
190696,Sparisoma griseorubrum
190712,Sparisoma radians
190721,Sparisoma rubripinne
155292,Sparisoma strigatum
190770,Sparisoma tuiupiranga
190734,Sparisoma viride
187632,Stethojulis albovittata
187799,Stethojulis balteata
187424,Stethojulis bandanensis
187563,Stethojulis interrupta
187504,Stethojulis maculata
187434,Stethojulis marquesensis
187730,Stethojulis notialis
187489,Stethojulis strigiventer
187738,Stethojulis terina
187689,Stethojulis trilineata
187813,Suezichthys arquatus
187588,Suezichthys aylingi
154720,Suezichthys bifurcatus
187390,Suezichthys caudavittatus
187459,Suezichthys cyanolaemus
187558,Suezichthys devisi
187562,Suezichthys gracilis
187485,Suezichthys notatus
187778,Suezichthys russelli
187574,Suezichthys soelae
187522,Symphodus bailloni
187595,Symphodus caeruleus
187714,Symphodus cinereus
187775,Symphodus doderleini
187475,Symphodus mediterraneus
187756,Symphodus melanocercus
187748,Symphodus melops
187492,Symphodus ocellatus
187653,Symphodus roissali
187573,Symphodus rostratus
187805,Symphodus tinca
187455,Symphodus trutta
187479,Tautoga onitis
187448,Tautogolabrus adspersus
187525,Terelabrus rubrovittatus
187490,Thalassoma amblycephalum
21689,Thalassoma ascensionis
187601,Thalassoma ballieui
187652,Thalassoma bifasciatum
187446,Thalassoma cupido
187711,Thalassoma duperrey
187617,Thalassoma genivittatum
183985,Thalassoma grammaticum
187559,Thalassoma hardwicke
187779,Thalassoma hebraicum
187500,Thalassoma heiseri
187780,Thalassoma jansenii
187422,Thalassoma loxum
154954,Thalassoma lucasanum
187381,Thalassoma lunare
187685,Thalassoma lutescens
187464,Thalassoma newtoni
187693,Thalassoma nigrofasciatum
187787,Thalassoma noronhanum
187418,Thalassoma pavo
187746,Thalassoma purpureum
187733,Thalassoma quinquevittatum
183703,Thalassoma robertsoni
187524,Thalassoma rueppellii
187377,Thalassoma sanctaehelenae
187486,Thalassoma septemfasciatum
187707,Thalassoma trilobatum
183473,Thalassoma virens
187556,Wetmorella albofasciata
187407,Wetmorella nigropinnata
187449,Wetmorella tanakai
187701,Xenojulis margaritaceus
187809,Xiphocheilus typus
187745,Xyrichtys blanchardi
187782,Xyrichtys halsteadi
187669,Xyrichtys incandescens
187469,Xyrichtys koteamea
154697,Xyrichtys martinicensis
183754,Xyrichtys mundiceps
187696,Xyrichtys novacula
187629,Xyrichtys pastellus
187376,Xyrichtys rajagopalani
187605,Xyrichtys sanctaehelenae
187686,Xyrichtys sciistius
187670,Xyrichtys splendens
61422,Xyrichtys trivittatus
183305,Xyrichtys victori
23163,Xyrichtys virens
183739,Xyrichtys wellingtoni
187408,Xyrichtys woodi
152925,Acanthocereus tetragonus
40966,Acharagma aguirreanum
152561,Acharagma roseanum
40956,Ariocarpus agavoides
40957,Ariocarpus bravoanus
40958,Ariocarpus bravoanus ssp. bravoanus
40959,Ariocarpus bravoanus ssp. hintonii
152093,Ariocarpus fissuratus
41217,Ariocarpus kotschoubeyanus
152733,Ariocarpus retusus
40960,Ariocarpus scaphirostris
152792,Ariocarpus trigonus
152916,Armatocereus cartwrightianus
151897,Armatocereus godingianus
152303,Armatocereus laetus
151877,Armatocereus matucanensis
152031,Armatocereus procerus
152403,Armatocereus rauhii
152248,Armatocereus riomajensis
184173,Arrojadoa albiflora
184171,Arrojadoa beateae
40885,Arrojadoa dinae
40886,Arrojadoa eriocaulis
152782,Arrojadoa marylaniae
184170,Arrojadoa multiflora
151955,Arrojadoa penicillata
152699,Arrojadoa rhodantha
40939,Arthrocereus glaziovii
40934,Arthrocereus melanurus
40938,Arthrocereus rondonianus
151916,Arthrocereus spinosissimus
40961,Astrophytum asterias
152404,Astrophytum capricorne
152743,Astrophytum caput-medusae
152660,Astrophytum coahuilense
151868,Astrophytum myriostigma
151912,Astrophytum ornatum
152381,Austrocactus bertinii
151918,Austrocactus philippii
152930,Austrocactus spiniflorus
152277,Austrocylindropuntia cylindrica
152545,Austrocylindropuntia floccosa
152833,Austrocylindropuntia lagopus
151737,Austrocylindropuntia pachypus
152086,Austrocylindropuntia shaferi
152809,Austrocylindropuntia subulata
152328,Austrocylindropuntia verschaffeltii
152406,Austrocylindropuntia vestita
152003,Aztekium hintonii
152643,Aztekium ritteri
151980,Bergerocactus emoryi
152364,Blossfeldia liliputana
39112,Brachycereus nesioticus
188131,Brasilicereus estevesii
40876,Brasilicereus markgrafii
151834,Brasilicereus phaeacanthus
46517,Brasiliopuntia brasiliensis
152879,Browningia altissima
152710,Browningia amstutziae
152299,Browningia candelaris
152132,Browningia chlorocarpa
152297,Browningia columnaris
152226,Browningia hertlingiana
152247,Browningia microsperma
151899,Browningia pilleifera
152264,Calymmanthium substerile
152495,Carnegiea gigantea
152348,Castellanosia caineana
152897,Cephalocereus apicicephalium
151943,Cephalocereus columna-trajani
163412,Cephalocereus nizandensis
152158,Cephalocereus senilis
163411,Cephalocereus totolapensis
151904,Cereus aethiops
151858,Cereus albicaulis
152120,Cereus bicolor
152271,Cereus estevesii
152379,Cereus fernambucensis
151735,Cereus fricii
152176,Cereus hankeanus
152571,Cereus hexagonus
152594,Cereus hildmannianus
152308,Cereus horrispinus
152342,Cereus insularis
152911,Cereus jamacaru
152028,Cereus kroenleinii
152372,Cereus lamprospermus
152023,Cereus lanosus
40877,Cereus mirabella
152380,Cereus mortensenii
151797,Cereus phatnospermus
152948,Cereus pierre-braunianus
151752,Cereus repandus
152604,Cereus saddianus
151795,Cereus spegazzinii
152697,Cereus stenogonus
152825,Cereus trigonodendron
152385,Cereus vargasianus
40880,Cipocereus bradei
40879,Cipocereus crassisepalus
40878,Cipocereus laniflorus
62358,Cipocereus minensis
18269899,Cipocereus pleurocarpus
40882,Cipocereus pusilliflorus
152011,Cleistocactus acanthurus
189725,Cleistocactus ayopayanus
152334,Cleistocactus baumannii
152201,Cleistocactus brookeae
152726,Cleistocactus buchtienii
152098,Cleistocactus candelilla
151804,Cleistocactus chrysocephalus
152624,Cleistocactus fieldianus
151993,Cleistocactus hoffmannii
152634,Cleistocactus hyalacanthus
152616,Cleistocactus hystrix
152875,Cleistocactus icosagonus
152551,Cleistocactus jajoanus
152808,Cleistocactus laniceps
152516,Cleistocactus leonensis
152129,Cleistocactus longiserpens
151999,Cleistocactus luribayensis
152392,Cleistocactus morawetzianus
152310,Cleistocactus neoroezlii
152622,Cleistocactus pachycladus
151967,Cleistocactus parapetiensis
152835,Cleistocactus parviflorus
151973,Cleistocactus plagiostoma
152186,Cleistocactus pungens
152568,Cleistocactus pycnacanthus
152770,Cleistocactus reae
152867,Cleistocactus ritteri
152788,Cleistocactus samaipatanus
152133,Cleistocactus sepium
152662,Cleistocactus sextonianus
152332,Cleistocactus smaragdiflorus
152204,Cleistocactus strausii
151862,Cleistocactus sulcifer
151988,Cleistocactus tenuiserpens
151956,Cleistocactus tominensis
152828,Cleistocactus variispinus
16329477,Cleistocactus viridiflorus
151756,Cleistocactus winteri
152762,Cleistocactus xylorhizus
152574,Coleocephalocereus aureus
151700,Coleocephalocereus braunii
62359,Coleocephalocereus buxbaumianus
151782,Coleocephalocereus diersianus
62360,Coleocephalocereus fluminensis
151928,Coleocephalocereus goebelianus
152834,Coleocephalocereus pluricostatus
40913,Coleocephalocereus purpureus
184312,Coleocephalocereus uebelmanniorum
16329591,Consolea corallicola
16329998,Consolea falcata
151958,Consolea macracantha
16330045,Consolea millspaughii
151754,Consolea moniliformis
16330194,Consolea nashii
16330409,Consolea picardae
16331022,Consolea rubescens
151874,Consolea spinosissima
152953,Copiapoa ahremephiana
16331195,Copiapoa angustiflora
152614,Copiapoa calderana
151732,Copiapoa cinerascens
152039,Copiapoa cinerea
152056,Copiapoa coquimbana
152929,Copiapoa dealbata
152920,Copiapoa decorticans
151921,Copiapoa echinoides
151989,Copiapoa esmeraldana
152115,Copiapoa fiedleriana
152244,Copiapoa grandiflora
152880,Copiapoa humilis
152083,Copiapoa hypogaea
152458,Copiapoa krainziana
152884,Copiapoa longistaminea
152822,Copiapoa marginata
152778,Copiapoa megarhiza
152617,Copiapoa montana
151768,Copiapoa serpentisulcata
152759,Copiapoa solaris
151995,Copiapoa taltalensis
152138,Corryocactus apiciflorus
152474,Corryocactus aureus
152962,Corryocactus ayacuchoensis
152446,Corryocactus brachypetalus
152049,Corryocactus brevistylus
152041,Corryocactus chachapoyensis
152189,Corryocactus erectus
152262,Corryocactus melanotrichus
16331223,Corryocactus pulquinensis
151952,Corryocactus quadrangularis
152456,Corryocactus serpens
152429,Corryocactus squarrosus
151708,Corryocactus tarijensis
152837,Corynopuntia aggeria
152727,Corynopuntia bulbispina
152613,Corynopuntia clavata
151779,Corynopuntia emoryi
152054,Corynopuntia grahamii
152904,Corynopuntia invicta
152347,Corynopuntia kunzei
151896,Corynopuntia marenae
152302,Corynopuntia moelleri
152673,Corynopuntia parishiorum
152015,Corynopuntia pulchella
152421,Corynopuntia reflexispina
151777,Corynopuntia schottii
151759,Corynopuntia vilis
152219,Coryphantha clavata
151882,Coryphantha compacta
152601,Coryphantha cornifera
152599,Coryphantha delaetiana
152646,Coryphantha delicata
152655,Coryphantha difficilis
62361,Coryphantha durangensis
152565,Coryphantha echinoidea
152140,Coryphantha echinus
62362,Coryphantha elephantidens
152324,Coryphantha erecta
152180,Coryphantha georgii
152803,Coryphantha glanduligera
152819,Coryphantha glassii
152960,Coryphantha gracilis
40818,Coryphantha hintoniorum
152438,Coryphantha jalpanensis
152647,Coryphantha kracikii
151805,Coryphantha longicornis
152811,Coryphantha macromeris
40819,Coryphantha maiz-tablasensis
151840,Coryphantha neglecta
152538,Coryphantha nickelsiae
152918,Coryphantha octacantha
152386,Coryphantha ottonis
