am_sid,area_km2_0pct,area_km2_60pct,area_km2_probwt
ITS-552922,7846805.07,5308677.04,5593962.2988
ITS-552923,7924159.34,6749514.76,6914356.3944
ITS-552925,1481573.5,944534.18,1026944.8794
ITS-552926,117553.95,57606.01,65847.9298
ITS-552927,21241.25,21241.25,20021.309699999998
ITS-552928,566637.41,368971.26,391700.9265
ITS-552933,2952.02,NA,944.6464
ITS-552934,210560.7,197128.52,193754.2562
ITS-552935,678122.66,363103.59,428942.122
ITS-552936,97428.38,73159.96,72797.1397
ITS-552938,271607.77,130924.1,153292.91939999998
ITS-552939,126465.53,38212.35,59562.146
ITS-552942,39602.37,30516.18,33167.9222
ITS-552944,352030.04,189997.44,227483.733
ITS-552945,2127265.88,1098688.71,1231566.1796
ITS-552953,112529.25,92349,90630.3646
ITS-552955,9120.01,4806.1900000000005,4870.8973
ITS-552958,935909.04,294072.61,427060.7878
ITS-552959,4489834.14,2974307.81,3031298.8781
ITS-552960,40569.3,23329.87,23254.9425
ITS-552961,1196056.67,670809.79,757074.6138
ITS-552962,7076220.38,4859920.52,5091112.3886
ITS-552964,209220.8,172664.24,170890.5654
ITS-552965,314381.31,159878.22,173591.262
ITS-552966,1264338.97,984797.61,1023834.6279
ITS-552967,366927.28,246448.33,251321.7684
ITS-552970,110641.54,70814.68,74064.0399
ITS-552971,425771.4,311337.46,322828.9786
ITS-552972,532509.17,356928.18,382545.2993
ITS-552973,11871194.63,8353772.82,8824987.8973
ITS-552975,526284.63,355753.86,383542.4032
ITS-552976,12654657.62,10357626.87,10500547.5933
ITS-552977,11817525.51,8408447.54,8828102.9077
ITS-552979,7171634.35,6062473.69,6196054.8088
ITS-552980,917972.44,716397.3,743731.0597
ITS-552982,17969771.29,11660382.43,12786423.3898
ITS-552983,25437.11,15827.18,18262.6524
ITS-552984,1021194.64,810975.97,831859.4077
ITS-552985,6586199.46,4567351.92,4767025.445
ITS-552986,330359.33,204281.8,220126.1919
ITS-552987,971303.79,564387.43,644123.6729
ITS-552997,103090.8,45623.159999999996,52858.4199
ITS-552999,4281963.79,2418666.57,2554797.7212
ITS-553002,478678.54,301446.87,310928.3799
ITS-553003,410906.73,269605.99,294101.9389
ITS-553004,229608.27,133550.94,147653.692
ITS-553005,583787.92,529959.96,538243.5602
ITS-553007,998149.95,749432.08,772381.0217
ITS-553008,563623.04,373956.43,408358.7315
ITS-553010,3715208.42,3218660.47,3139538.8328
ITS-553011,237900.58,150221.21,163101.7825
ITS-553012,3571160.25,2642598.64,2487457.2454
ITS-553013,9551517.64,6573423.71,6727760.4623
ITS-553014,732446.48,512534.76,523771.4543
ITS-553015,984178.93,881946.02,867240.1244
ITS-553016,202842.58,164730.25,158359.5258
ITS-553019,392297.47,242279.02,254886.0065
ITS-553020,5505227.91,3880399.61,4031514.8017
ITS-553024,1129984.19,994916.34,1011595.4407
ITS-553025,8703200.37,7360391.72,7486906.7907
ITS-553026,4748376.28,2950904.76,3121188.1183
ITS-553030,7288281.94,5379271.7,5440012.2617
ITS-553031,9111880.77,7259214.64,7457192.8931
ITS-553036,10208940.71,8276349.91,8597800.2441
ITS-553043,698132.41,517625.3,501195.8613
ITS-553044,3148113.53,2269978.72,2266267.5595
ITS-553048,1074239.28,837520.76,810891.6093
ITS-553049,9272815.86,7913326.89,7853892.6973
ITS-553052,8870852.58,6425527.43,6522600.4549
ITS-553055,10016565.12,7233703.85,7271337.1368
ITS-553057,346525.52,246494.43,240955.34159999999
ITS-553058,8291025.45,6552762.31,6695824.8069
ITS-553065,1008079.13,830300.61,845045.64
ITS-553070,66193.76,17267.96,28545.334
ITS-553910,136618.09,84060.63,91402.5004
ITS-553911,47091.69,38739.9,41858.0801
ITS-554143,1056223.72,729623.02,772608.9012
ITS-554270,4184069.08,2017542.61,2238536.1752
ITS-554375,2687168.83,1934268.06,2015724.6558
ITS-554381,1618800.54,1255574.11,1253289.5107
ITS-554390,4463109.17,2086506.98,2552977.9465
ITS-554451,10301512.55,2690924.07,3995707.5941
ITS-554452,15397348.7,6139488.94,7526155.1033
ITS-554453,22334802.11,8557628.92,9670535.1996
ITS-556336,2634690.51,679938.96,1019161.9077
ITS-559199,283591.28,223038.52,225384.1351
ITS-560740,2882802.5,2445860.98,2406903.5935
ITS-560741,328349.04,184564,205782.5282
ITS-561224,519134.84,333222.94,369203.7827
ITS-561225,2582321.28,1310498.19,1504691.8083
ITS-561967,45735.92,24715.61,28213.5335
ITS-561969,47007.09,38107.27,38305.9951
ITS-562021,1170768.49,517315.48,607080.8973
ITS-563380,3685249,1479860.13,1909285.5543
ITS-563381,8257989.09,2131459.6,2837892.4068
ITS-563986,1039953.75,755009.37,813936.0178
ITS-564706,4739521.98,3332231.4,3526959.7347
ITS-564709,11037461.19,8709788.43,8926999.1443
ITS-564718,4813662.79,2003463.88,2503721.295
ITS-564719,53116.36,29262.24,32835.3528
ITS-564720,4818287.66,2753040.45,3104495.0884
ITS-564771,6044747.54,4604073.43,4699906.8072
ITS-564778,1960519.72,1349477.91,1364929.4467
ITS-564810,2896725.34,842834.98,1211848.4395
ITS-567355,2701186.45,1860893.08,1942738.1718
ITS-591714,8985088.23,4040262.5,4716951.6681
ITS-612224,2982671.13,2010041.05,2160694.6328
ITS-612225,11149036.98,8716434.95,8858275.581
ITS-612226,8987264.39,8180912.63,8225411.9902
ITS-612227,4407364.43,3096716.16,3252883.4142
ITS-612228,12659110.33,9424206.71,9772062.5934
ITS-612230,10830392.69,7518483.25,7877567.0066
ITS-612240,12328513.95,9555510.16,9846588.8056
ITS-612243,10632691.29,9015537.82,9183178.8307
ITS-612245,10754640.79,8509343.21,8704028.725
ITS-612247,6226478.13,4569095.7,4497092.8019
ITS-612249,11807205.03,8599723.24,8889626.7134
ITS-612251,9387961.41,8147978.41,8199981.9248
ITS-612259,6404104.07,4155067.04,4454712.6531
ITS-612260,7758277.72,5622749.97,5665991.1255
ITS-612266,2010896.95,1725244.83,1684490.5575
ITS-612271,4146428.01,1774387.57,2199597.5471
ITS-612274,12375644.87,9358319.66,9677953.0776
ITS-612275,14255992.33,10270281.01,10655884.1783
ITS-612276,9203275.56,7800174.86,7906373.1257
ITS-612277,3194782.14,2305402.7,2362308.8697
ITS-612278,3355122.62,1951757.58,2138869.6426
ITS-612309,3815503.39,2376014.81,2509366.3393
ITS-612312,7732990.68,6154263.79,6478583.7216
ITS-612313,2840901.83,1664294.21,1828083.5226
ITS-612315,17109013.19,11481352.21,12001510.7634
ITS-612316,6239840.79,4729969.5,4893965.5159
ITS-612317,9381607.4,6337911.86,6792114.0448
ITS-612322,5816590.73,4375465.2,4477982.5999
ITS-612327,8374928.16,5559056.9,5632796.3686
ITS-612330,5027925.83,2132651.36,2676631.2552
ITS-612339,9437027.86,7200341.34,7324898.9556
ITS-612346,4125292.56,2280629.25,2575093.8072
ITS-612353,6859869.68,5503949.58,5526210.6641999995
ITS-612367,2671034.23,1417837.71,1636744.4335
ITS-612373,6629571.82,3780823.48,4257590.1296
ITS-612377,10589990.43,7688877.36,7787130.0657
ITS-612378,3331913.46,1616189.22,1891992.6038
ITS-612380,10503095.62,8752637.84,8883051.8065
ITS-612382,8247239.04,7397609.84,7499298.3637
ITS-612387,3678361.87,1527609.61,1890022.1912
ITS-612391,10561551.89,7493360.63,7972364.7477
ITS-612402,9356214.55,7098500.66,7362537.9452
ITS-612418,13061298.9,10709027.8,10918553.6396
ITS-612424,3389396.42,2197603.99,2335447.887
ITS-612428,1269281.18,742707.51,847473.5227
ITS-612435,9014509.55,6415077.98,6632156.1147
ITS-612436,7169823.95,3096071.6,3757707.3186
ITS-612437,12170952.88,8663283.27,9207998.2644
ITS-612439,10032910.12,7019360.19,7483019.2522
ITS-612440,9823491.88,7005498.87,7124521.9744
ITS-612443,9506786.56,6652416.54,6904831.105
ITS-612449,2300012.53,919391.66,1107631.0822
ITS-612451,4401205.07,3126027.25,3183654.5409
ITS-612453,10348050.75,7986627.4,8212243.6555
ITS-612454,9276659.3,6921947.76,7046745.532
ITS-612464,5026337.29,3352762.35,3587294.0893
ITS-612465,5891005.56,4333917.58,4489105.729
ITS-612466,3895381.46,1778260.74,2128804.3688
ITS-612472,1311698.67,236576.81,447375.6737
ITS-612490,8317291.16,6464308.55,6680894.1681
ITS-612492,659917.3,423871.96,456223.941
ITS-612493,12883895.83,9575509.03,9913883.1052
ITS-612495,5382312.53,3236736.27,3561595.184
ITS-612506,11831149.82,9050483.36,9317673.7938
ITS-612509,14360243.07,11935867.45,11865359.1766
ITS-612511,3946636.37,2636149.13,2750373.4821
ITS-612514,5597485.7,2415604.17,2957383.0978
ITS-612516,3726752.07,1705676,2017634.706
ITS-612519,6162666.33,4587146,4726997.367
ITS-612525,6303113.7,4913432.58,5142382.9219
ITS-612526,3222544.25,2162610.39,2267249.9838
ITS-612527,1348867.49,576527.92,667795.1302
ITS-612532,8453533.17,5644981.43,5917167.0485
ITS-612539,5878005.68,3481034,3702190.3105
ITS-612556,4488254.17,3156905.55,3096265.1369
ITS-612557,7340545.77,5667098.23,5799223.3603
ITS-612562,6707874.85,4700289.41,4871593.4372
ITS-612564,13552084.75,8457885.61,9159257.375
ITS-612565,3747064.2,2260250.71,2394236.0974
ITS-612581,9329666.7,5950264.88,6347369.1493
ITS-612586,4627765.71,3024674.41,3186515.4619
ITS-612778,12600177.77,9612056.32,9999262.8996
ITS-620902,7911763.38,4733387.48,5301844.988
ITS-620919,15604247.25,6970421.19,8077041.8851
ITS-621749,853460.43,431148.93,515019.2885
ITS-64279,7560111.49,4610294.3,5031006.6295
ITS-656182,32522719.83,7635838.1,11615356.4994
ITS-656184,12823964.25,3954589.55,5416643.0904
ITS-656187,2360234.21,1665416.39,1740442.0278
ITS-656194,2357707.54,774884.54,1065959.6352
ITS-656196,14565392.4,9412095.82,10006882.7449
ITS-656247,9205519.6,6074171.66,6333249.4968
ITS-656252,12522196.46,7876686.32,8083047.1534
ITS-656281,15620827.48,7052379.6,8337414.4677
ITS-656284,6606118.36,831737.9,1820386.8787
ITS-657025,2909229.88,2142407.05,2172343.5687
ITS-657028,156795.36,26930.13,61258.0193
ITS-657029,2801126.03,1687190.32,1805428.7398
ITS-657030,217188.92,115490.83,124093.7595
ITS-657037,1762852.79,1280571.05,1345094.5032
ITS-657106,959236.26,432919.69,502595.7067
ITS-657156,835018.34,682034.87,656017.1193
ITS-657431,3903117.79,2558991.15,2674550.5607
ITS-657432,2192545.8,1777478.47,1753491.3543
ITS-657433,677045.72,377303.77,427914.2211
ITS-659836,1361244.48,892138.56,898712.0002
ITS-659848,15316890.14,4267603.83,5752495.4246
ITS-659850,184911882.08999997,144464237.64000002,143468926.5181
ITS-659851,1140888.14,691063.67,731018.9018999999
ITS-659866,17784872.04,10262289.42,11530020.8758
ITS-659867,10813535.4,6170277.99,7256386.312
ITS-659868,4991031.09,2569996.84,2897826.0423
ITS-659871,5002415.32,2824623.32,3135845.7615
ITS-659872,4106147.85,2646493.82,2717807.1376
ITS-659874,6129515.9,3851053.73,4176304.6774
ITS-659883,1628811.3,1197701.83,1212916.6227
ITS-659886,7466590.97,6343118.98,6376534.4753
ITS-659894,4733473.92,3627639.68,3604027.6317
ITS-659896,16442131.54,11913554.07,12231591.9556
ITS-659898,5295491.72,3655518.9,3898857.4775
ITS-659905,4238522.71,2900018.66,3041211.841
ITS-659906,12445408.05,9398268.42,9709076.5863
ITS-659907,7413820.45,4361529.98,4707844.37
ITS-659908,4599996.65,2177049.17,2598231.4873
ITS-659909,12350762.25,8353550.79,8835242.6879
ITS-659910,11984145.33,9767214.2,9948506.2688
ITS-659912,8512381.71,6059974.94,6348032.5712
ITS-659913,9614750.91,5641786.88,6100930.1774
ITS-659914,7952490,5023500.62,5512048.4385
ITS-659915,8169565.79,6224066.25,6472205.4843
ITS-659916,13747006.35,9104907.04,9799951.8387
ITS-659922,13053039.11,10202555.23,10158953.3593
ITS-659924,5627144.97,4134517,4166836.3587
ITS-659925,9014167.78,7291683.29,7309419.4274
ITS-659926,11278522.74,7979458.01,8540484.7458
ITS-659927,13662278.28,10060462.1,10432528.8366
ITS-659928,11140393.42,8569330.18,8806943.6162
ITS-659929,1383729.66,1022608.5,1005467.4859
ITS-659930,415868.06,275737.68,271355.78239999997
ITS-659933,5550968.97,4290175.51,4392713.5765
ITS-659934,9788169.79,8472338.48,8648756.4799
ITS-659937,9631586.14,7644542.51,8033805.9782
ITS-659938,492259.71,330828.89,328041.821
ITS-659941,10443440.68,8034546.51,8184065.578
ITS-659947,8544289.26,5291419.93,5556535.0409
ITS-659949,10695804.96,8668477.59,8763666.6342
ITS-659950,11203844.88,9334236.17,9302071.6741
ITS-659954,14286240.6,11153571.15,11220709.3915
ITS-659956,14867150.66,10031372.71,10422179.7267
ITS-659970,384294.6,321802.83,309510.0146
ITS-659974,8722437.03,5466317.54,5888807.6507
ITS-659983,7833946.28,5644080.55,5775718.3577
ITS-659984,6594772.16,4881856.27,5028505.2378
ITS-659985,5321162.29,3627068.16,3780563.2091
ITS-659986,3181789.22,1667055.68,1983674.0242
ITS-659988,4819723.26,3262408.11,3371553.3005
ITS-660006,2494200.05,1059211.05,1249927.9718
ITS-660009,8688799.25,5525860.67,5937706.5979
ITS-660010,223979.86000000002,127886.99,140752.9404
ITS-660012,11604660.53,7523945.63,8120218.8286
ITS-660016,439427.54,293502.67,287349.2583
ITS-660021,1501216.96,1015773.41,1087586.3246
ITS-660025,2634661.16,2132358.88,2125496.7274
ITS-660027,7997963.55,5823429.26,6038245.085
ITS-660028,3426248.2600000002,1318053.95,1732135.0442
ITS-660029,9758501.78,7408829.43,7618432.3272
ITS-660059,8258625.42,3256163.08,3808127.0948
ITS-660060,819592.5,519422.44,572140.0266
ITS-660061,2781054.35,896690.04,1097507.2911
ITS-660062,18263440.97,6671077.28,8045827.0989
ITS-660110,65818048.92,31252639.49,36896708.291600004
ITS-660111,4805081.29,1712741.54,2177288.6794
ITS-660116,22640317.59,12221811.26,13486957.6812
ITS-660117,15052249.84,8456874.59,9301635.7222
ITS-660118,11916190.28,6242486.37,6985653.0734
ITS-660121,1811915.39,687152.67,878331.0556
ITS-660123,796698.33,167130.21,292150.7136
ITS-660125,5250814.19,2000055.52,2519799.6684
ITS-660129,14608011.63,10668887.7,11051712.2028
ITS-660133,7642352.37,5441060.7,5517392.5892
ITS-660135,973713.33,551204.59,600654.941
ITS-660144,17737442.39,11564250.78,12286413.1238
ITS-660147,8498567.89,6687383.69,6950811.7633
ITS-660149,2488579.88,1323027.7,1529985.3294
ITS-660150,8682601.93,4251551.79,4892507.0972
ITS-660153,644056.32,327282.51,380200.4239
ITS-660154,1809813.03,1062508.91,1159531.6509
ITS-660156,10581805.1,7555244.48,7980346.1263
ITS-660157,9510342.41,7614412.51,7778701.5302
ITS-660158,10588066.46,7242552.14,7661401.3554
ITS-660159,4389165.34,3442306.45,3466022.0168
ITS-660161,12073852.03,8025203.27,8571090.7326
ITS-660162,14047532.54,9586125.02,10143199.1015
ITS-660164,6076705.49,4087407,4341273.9657
ITS-660167,12900530.98,7953215.32,8641072.1512
ITS-660168,1125151.28,564044.56,684463.7798
ITS-660169,3706116.36,2326226.35,2509621.3949
ITS-660170,9301396.81,7004298.33,7189837.0887
ITS-660171,13413635.63,10207107.83,10357687.0253
ITS-660172,9184877.77,6248310.88,6583394.4462
ITS-660173,14430622.66,9907641.88,10424066.1312
ITS-660174,11756360.54,9172882.54,9344186.4683
ITS-660175,11378727.53,9033487.49,9349969.9172
ITS-660176,1063757.42,614079.17,667551.499
ITS-660179,2314885.78,1549458.77,1684428.2029
ITS-660180,5165962.36,3629902.85,3836568.7881
ITS-660182,6729218.96,2552285.19,3268013.9638
ITS-660194,9110182.53,5970853.64,6229208.8695
ITS-660195,12135108.35,8188476.22,8739538.3812
ITS-660197,9657547.85,6545243.08,6926492.4275
ITS-660202,590059.61,484155.59,464761.09619999997
ITS-660203,6030767.13,4921967.6,4899613.0149
ITS-660209,23491024.03,10493023.58,12427229.1055
ITS-660212,677131.81,506031.33,528609.3173
ITS-660213,22615063,9368317.53,11678193.3516
ITS-660214,716121.56,491294.14,493439.1995
ITS-660216,15560641.4,6719856.2,8030114.9922
ITS-660217,15905508.09,9155181.18,10248735.7523
ITS-660218,12831921.36,7934828.47,8493098.0396
ITS-660222,16778100.02,7047490.45,8553218.0893
ITS-660224,1339764.14,652241.45,743089.6425
ITS-660225,489906.4,408926.96,405489.1689
ITS-660226,7402429.61,2839229.99,3737943.1725
ITS-660230,4794854.98,3565643.62,3727556.4606
ITS-660231,9263732.17,7237533.12,7292185.5084999995
ITS-660235,974038.7,682490.24,712606.4147
ITS-667088,9315446.86,4618519.32,5367916.6726
ITS-667657,4933456.73,818821.58,1568778.3128
ITS-667658,662317.02,313813.44,373027.2071
ITS-667660,598855.49,302490.79,365316.8231
ITS-677526,7157633.93,5766205.63,5827963.3897
ITS-677530,6725741.01,4559866.98,4769981.0282
ITS-682544,19416774.28,14056957.52,14855203.2934
ITS-682546,11331014.68,8054886.18,8379597.1429
ITS-682550,1155796.37,485857.75,624783.3244
ITS-682552,1379202.12,851501.82,919356.6555
ITS-682558,8188285.15,6790621.34,6675585.5111
ITS-682559,6083685.05,3646102.61,3953388.9881
ITS-682561,14907503.49,9757956.28,10279750.1
ITS-682564,14675081.42,12327584.74,12509385.133
ITS-682565,18249708.49,10394346.25,11540125.6139
ITS-682567,275245.21,146264.21,143728.6444
ITS-682579,7666906.98,5394211.93,5758186.2366
ITS-682581,11211420.88,9111398.77,9434166.5079
ITS-682584,752492.43,484266.77,521431.8006
ITS-682585,1072012.38,690196.13,679609.0434
ITS-682586,7761251.34,3840788.6,4492593.6952
ITS-682587,12743394.79,8177469.55,8693640.1178
ITS-682593,8895845.06,6894565.16,7138426.0072
ITS-682610,20166267.77,12335380.76,13475190.082799999
ITS-682611,54205882.85,34664940.86,37597822.5099
ITS-682635,20440645.76,10099672.41,11907744.7338
ITS-682680,3049564.76,2415452.89,2501076.3678
ITS-682683,5354467.95,4072835.21,4140073.7292
ITS-682701,959531.64,281935.61,407102.7664
ITS-682825,427311.15,105861.65,170051.6166
ITS-682886,4170977.47,2132680.94,2437931.6769
ITS-683010,739506.18,412093,460461.7355
ITS-683744,14069093.82,10834243.91,11063011.0412
ITS-684131,3971455.86,1392319.62,1781788.0099
ITS-684317,1889000.35,349456.71,558763.712
ITS-684401,7876677.05,3382002.3,3881032.3919
ITS-684695,22092073.82,9346468.21,10978052.1177
ITS-708717,2822724.49,2059355.99,2156499.6738
ITS-708792,51665.76,17256.55,25080.7178
ITS-708794,170500.75,68745.76,87763.8434
ITS-708795,918968.71,379027.55,450964.9759
ITS-708798,183751.22,56678.68,75093.1185
ITS-708799,192352.84,59312.58,77765.242800000007
ITS-708801,76393.23,23469.13,34311.5023
ITS-708803,960548.65,367035.23,473504.1399
ITS-708804,1491702.92,1042199.92,1077605.4152
ITS-708805,1443121.1,658282.6,767138.0652
ITS-708887,632702.49,236573.73,286436.9219
ITS-723253,94863.22,47732.520000000004,52515.0885
ITS-726047,1060392.92,485262.88,615126.3589
ITS-726051,9795665.3,7649215.08,7816199.9311
ITS-73297,1548277.12,807040.84,880940.6855
ITS-772518,47241354.300000004,19984373.91,25016985.816
ITS-772520,2317594.54,1517764.36,1569186.8636
ITS-772521,93195.67,38472.66,45068.6523
ITS-772523,631213.77,248406.32,297596.1946
ITS-772538,17376354.46,10753519.44,11364851.7285
ITS-772540,3435553.45,1273845.1,1707693.7636
ITS-772541,5134682.26,1707981.81,2173571.2982
ITS-772544,8477462.69,2971159.41,4195896.9664
ITS-772548,1095667.86,460232.97,625022.6592
ITS-772549,20854806.85,10842156.16,12511465.0869
ITS-772550,43815998.25,12629564.36,17955348.9722
ITS-772551,13070231.35,5251523.03,6503116.5431
ITS-772552,66201301.510000005,14357649.59,22534957.0621
ITS-772555,3856775.72,1574320.12,1819317.7118
ITS-772559,1791697.3,457921.62,688649.2601
ITS-772560,448436.56,333077.99,341097.7747
ITS-772569,18610799.05,11438598.02,12343066.4938
ITS-772572,7253409.43,3825503.59,4403210.7142
ITS-772574,114334395.7,31671478.02,45005373.9548
ITS-772578,849887.25,460200.71,501487.3406
ITS-772582,1704886.25,780841.34,918560.5841
ITS-772588,2866567.73,1926896.97,1994514.3509
ITS-772589,863791.28,632116.35,624527.0977
ITS-772590,2292318.42,832914.71,1125251.3688
ITS-772591,1193872.81,642698.17,730881.9302
ITS-772593,6767998.9,4364910.73,4690371.6757
ITS-772594,2723522.68,1140524.86,1351336.0877
ITS-772610,5600561.26,4239053.04,4149745.2735
ITS-772615,12684783.75,10393565.63,9758182.4145
ITS-772628,1654543.79,272318.32,558269.5838
ITS-772629,37034746.77,9377447.33,13607398.5781
ITS-772632,286859.71,101970.06,113163.3183
ITS-773729,1423182.73,588590.85,754652.4121
ITS-824065,937371,711629.84,739198.7234
ITS-824083,516809.26,395863.55,402411.6168
ITS-824103,1797601.36,921104.11,1061190.4797
ITS-824104,12278833.86,9803902.77,9724389.6217
ITS-824105,12685643,9538847.81,9449675.2614
ITS-824106,3600492.34,2312689.31,2523816.2415
ITS-824126,11017545.97,8832311.75,8886589.6506
ITS-824127,2133559.94,1680343.83,1718119.6775
ITS-824128,142019.58,117039.43000000001,116759.7018
ITS-824131,1706301.2,1444145.27,1388088.0701
ITS-824132,708552.5,419396.94,460770.2713
ITS-824134,1233290.34,882126.27,899648.6565
ITS-824137,641372.35,385634.28,408329.0055
ITS-824139,3594697.51,2305280.11,2435807.6376
ITS-824140,17485169.17,13288933.05,13400900.9148
ITS-824142,2174026.88,1692906.79,1759157.4228
ITS-84206,2244670.42,1655274.15,1712940.1347
ITS-84214,57005953.68,27904031.55,32366026.3141
ITS-84363,2045817.26,1389847.53,1424063.4654
ITS-84714,537487.47,209463.41,255675.4166
ITS-85107,2695497.78,1123121.16,1327429.2408
ITS-85272,13945206.5,3858358.39,5256762.2909
ITS-85314,3426660.54,773522.12,1136975.2101
ITS-85323,18593779.38,5431542.25,7266329.1965
ITS-85324,107603.78,44201.82,50407.1276
ITS-85328,16126531.89,2554047.65,4285502.0086
ITS-85540,26878409.98,2834897.94,7088305.1027
ITS-85765,36564575.77,10420822.63,15539236.0076
ITS-85876,4167724.6,1801111.94,2211193.8133
ITS-85878,1688036.44,1243933.78,1292662.8511
ITS-86045,1598264.47,352170.85,587126.9976
ITS-86046,1076346.82,659179.14,721189.6918
ITS-86051,2108452.41,519750.28,804251.1937
ITS-86210,20887304.22,10917969.25,12496938.0871
ITS-86546,20336092.67,4136755.6,6389856.4246
ITS-872,4345690.48,2799484.84,3023161.3228
ITS-87294,68802088.67,20260160.97,30386370.7152
ITS-873,9818345.4,8776115.99,8750663.0639
ITS-88370,15610828.34,9944434.52,10583138.4042
ITS-88553,2554805.54,1353592.17,1489820.9069
ITS-88804,17539067.51,3353831.93,6131776.7791
ITS-88813,21872077.62,12130179.96,13219912.995099999
ITS-88834,1791821.18,958081.73,1092852.459
ITS-88847,21035540.19,6046956.31,8094635.9085
ITS-89454,501136.21,126732.43,184414.0491
ITS-89476,356169.61,220060.13,225846.1629
ITS-89514,106738426.69000001,33938584.98,50081816.5588
ITS-89520,111914119.06000002,38472488.97,51693275.169700004
ITS-89549,1508004.47,720154.04,811602.2004
ITS-89550,4323853.85,2275184.29,2617151.4898
ITS-89553,31812143.9,19104889.84,22141960.1526
ITS-89556,86453632.4,20191379.49,31091145.415
ITS-89561,20455237.66,13462169.71,13717284.6267
ITS-89566,76573968.76,28320835.98,35788031.2786
ITS-89580,19220413.17,15083034.5,15603967.9587
ITS-89606,4865876.39,1794336.39,2124813.4366
ITS-89622,9962407.43,3052243.54,3782901.8849
ITS-89628,16617846.69,8315771.02,9747299.4045
ITS-89636,383083.06,194057.24,223322.7496
ITS-89640,1760267.44,1404508.98,1461833.9523
ITS-89649,4051507.63,2051792.85,2330606.7872
ITS-89650,8717272.39,6510479.3,6663788.785
ITS-89654,16078308.19,11572082.81,11876121.2355
ITS-89658,168922.01,86522.31,89064.3777
ITS-89727,10388373.46,5634357.24,6708708.5609
