iucn_sid,code,habitat,suitability,season,majorimportance,cat,subcat1,subcat2,include
61650582,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Marginal,resident,NA,13,5,NA,TRUE
61650582,9.10,Marine Neritic - Estuaries,Suitable,resident,No,9,10,NA,TRUE
61668607,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,breeding,Yes,10,1,NA,TRUE
61668607,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,breeding,Yes,10,2,NA,TRUE
61709141,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,non-breeding,No,12,5,NA,TRUE
61709172,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,resident,No,12,5,NA,TRUE
61934220,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,Yes,10,2,NA,TRUE
61934220,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,resident,Yes,10,3,NA,TRUE
61934241,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
61934241,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
61934264,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,Yes,10,2,NA,TRUE
61934264,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,resident,Yes,10,3,NA,TRUE
61934580,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,NA,NA,9,3,NA,TRUE
61934580,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
61934580,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
61934580,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
61935092,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
61935587,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
61936075,12.1,Marine Intertidal - Rocky Shoreline,Suitable,NA,NA,12,1,NA,TRUE
61936075,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
61936075,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
61936075,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
61936075,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
61963499,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,Yes,10,1,NA,TRUE
61963499,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,Yes,12,1,NA,TRUE
61963499,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,Yes,12,2,NA,TRUE
61963499,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,Yes,13,1,NA,TRUE
61963499,9.4,Marine Neritic - Subtidal Sandy,Suitable,resident,Yes,9,4,NA,TRUE
61963499,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,resident,Yes,9,5,NA,TRUE
61963499,9.6,Marine Neritic - Subtidal Muddy,Suitable,resident,Yes,9,6,NA,TRUE
61984292,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,breeding,Yes,9,3,NA,TRUE
61984292,9.4,Marine Neritic - Subtidal Sandy,Suitable,resident,Yes,9,4,NA,TRUE
62015238,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,Yes,12,1,NA,TRUE
62015238,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,No,12,3,NA,TRUE
62015238,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,non-breeding,No,12,4,NA,TRUE
62015238,12.6,Marine Intertidal - Tidepools,Suitable,resident,Yes,12,6,NA,TRUE
62021891,12.1,Marine Intertidal - Rocky Shoreline,Suitable,breeding,Yes,12,1,NA,TRUE
62021891,12.1,Marine Intertidal - Rocky Shoreline,Suitable,non-breeding,Yes,12,1,NA,TRUE
62021891,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,breeding,Yes,12,2,NA,TRUE
62021891,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,non-breeding,Yes,12,2,NA,TRUE
62021891,12.6,Marine Intertidal - Tidepools,Suitable,breeding,Yes,12,6,NA,TRUE
62021891,12.6,Marine Intertidal - Tidepools,Suitable,non-breeding,Yes,12,6,NA,TRUE
62021891,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,breeding,No,13,1,NA,TRUE
62021891,9.1,Marine Neritic - Pelagic,Suitable,breeding,No,9,1,NA,TRUE
62021891,9.1,Marine Neritic - Pelagic,Suitable,non-breeding,No,9,1,NA,TRUE
62021891,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,breeding,No,9,2,NA,TRUE
62021891,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,non-breeding,No,9,2,NA,TRUE
62021891,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,breeding,No,9,3,NA,TRUE
62021891,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,non-breeding,No,9,3,NA,TRUE
62021891,9.4,Marine Neritic - Subtidal Sandy,Suitable,breeding,No,9,4,NA,TRUE
62021891,9.4,Marine Neritic - Subtidal Sandy,Suitable,non-breeding,No,9,4,NA,TRUE
62021891,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,breeding,No,9,5,NA,TRUE
62021891,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,non-breeding,No,9,5,NA,TRUE
62021891,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,breeding,No,9,7,NA,TRUE
62021891,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,non-breeding,No,9,7,NA,TRUE
62021891,9.9,Marine Neritic - Seagrass (Submerged),Suitable,breeding,No,9,9,NA,TRUE
62021891,9.9,Marine Neritic - Seagrass (Submerged),Suitable,non-breeding,No,9,9,NA,TRUE
62026481,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,breeding,Yes,12,2,NA,TRUE
62026481,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,breeding,Yes,13,3,NA,TRUE
62026481,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,breeding,No,13,4,NA,TRUE
62026481,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,non-breeding,No,13,4,NA,TRUE
62026481,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,breeding,No,13,5,NA,TRUE
62026481,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,non-breeding,No,13,5,NA,TRUE
62026481,9.1,Marine Neritic - Pelagic,Marginal,resident,NA,9,1,NA,TRUE
62026481,9.10,Marine Neritic - Estuaries,Suitable,breeding,No,9,10,NA,TRUE
62026481,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,No,9,10,NA,TRUE
62026537,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,breeding,Yes,12,2,NA,TRUE
62026537,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,breeding,Yes,13,3,NA,TRUE
62026537,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,breeding,No,13,4,NA,TRUE
62026537,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,non-breeding,No,13,4,NA,TRUE
62026537,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,breeding,No,13,5,NA,TRUE
62026537,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,non-breeding,No,13,5,NA,TRUE
62026537,9.1,Marine Neritic - Pelagic,Marginal,resident,NA,9,1,NA,TRUE
62026537,9.10,Marine Neritic - Estuaries,Suitable,breeding,No,9,10,NA,TRUE
62026537,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,No,9,10,NA,TRUE
62030590,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,resident,NA,10,1,NA,TRUE
62030590,10.2,Marine Oceanic - Mesopelagic (200-1000m),Marginal,resident,NA,10,2,NA,TRUE
62030590,12.1,Marine Intertidal - Rocky Shoreline,Suitable,breeding,No,12,1,NA,TRUE
62030590,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,breeding,No,12,2,NA,TRUE
62030590,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,breeding,No,12,3,NA,TRUE
62030590,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,breeding,No,12,5,NA,TRUE
62030590,12.6,Marine Intertidal - Tidepools,Suitable,breeding,No,12,6,NA,TRUE
62030590,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,breeding,No,13,1,NA,TRUE
62030590,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,breeding,No,13,5,NA,TRUE
62030590,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,non-breeding,No,13,5,NA,TRUE
62030590,9.1,Marine Neritic - Pelagic,Suitable,breeding,No,9,1,NA,TRUE
62030590,9.1,Marine Neritic - Pelagic,Suitable,non-breeding,No,9,1,NA,TRUE
62030590,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,No,9,10,NA,TRUE
62030608,10.1,Marine Oceanic - Epipelagic (0-200m),Marginal,resident,NA,10,1,NA,TRUE
62030608,10.2,Marine Oceanic - Mesopelagic (200-1000m),Marginal,resident,NA,10,2,NA,TRUE
62030608,12.1,Marine Intertidal - Rocky Shoreline,Suitable,breeding,No,12,1,NA,TRUE
62030608,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,breeding,No,12,2,NA,TRUE
62030608,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,breeding,No,12,3,NA,TRUE
62030608,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,breeding,No,12,5,NA,TRUE
62030608,12.6,Marine Intertidal - Tidepools,Suitable,breeding,No,12,6,NA,TRUE
62030608,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,breeding,No,13,1,NA,TRUE
62030608,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,breeding,No,13,5,NA,TRUE
62030608,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,non-breeding,No,13,5,NA,TRUE
62030608,9.1,Marine Neritic - Pelagic,Suitable,breeding,No,9,1,NA,TRUE
62030608,9.1,Marine Neritic - Pelagic,Suitable,non-breeding,No,9,1,NA,TRUE
62030608,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,No,9,10,NA,TRUE
62030608,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,breeding,No,9,2,NA,TRUE
62030608,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,non-breeding,No,9,2,NA,TRUE
62030608,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,breeding,No,9,3,NA,TRUE
62030608,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,non-breeding,No,9,3,NA,TRUE
62030608,9.4,Marine Neritic - Subtidal Sandy,Suitable,breeding,No,9,4,NA,TRUE
62030608,9.4,Marine Neritic - Subtidal Sandy,Suitable,non-breeding,No,9,4,NA,TRUE
62030608,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,breeding,No,9,5,NA,TRUE
62030608,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,non-breeding,No,9,5,NA,TRUE
62030608,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,breeding,No,9,7,NA,TRUE
62030608,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,non-breeding,No,9,7,NA,TRUE
62030608,9.9,Marine Neritic - Seagrass (Submerged),Suitable,breeding,No,9,9,NA,TRUE
62030608,9.9,Marine Neritic - Seagrass (Submerged),Suitable,non-breeding,No,9,9,NA,TRUE
62030970,12.1,Marine Intertidal - Rocky Shoreline,Suitable,non-breeding,No,12,1,NA,TRUE
62030970,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,breeding,Yes,12,2,NA,TRUE
62030970,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,non-breeding,No,12,2,NA,TRUE
62030970,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,non-breeding,No,12,3,NA,TRUE
62030970,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,breeding,Yes,13,1,NA,TRUE
62030970,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,non-breeding,No,13,1,NA,TRUE
62030970,9.1,Marine Neritic - Pelagic,Suitable,breeding,No,9,1,NA,TRUE
62030970,9.1,Marine Neritic - Pelagic,Suitable,non-breeding,No,9,1,NA,TRUE
62030970,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,No,9,10,NA,TRUE
62030970,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,breeding,No,9,2,NA,TRUE
62030970,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,non-breeding,No,9,2,NA,TRUE
62030970,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,breeding,No,9,3,NA,TRUE
62030970,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,non-breeding,No,9,3,NA,TRUE
62030970,9.4,Marine Neritic - Subtidal Sandy,Suitable,breeding,No,9,4,NA,TRUE
62030970,9.4,Marine Neritic - Subtidal Sandy,Suitable,non-breeding,No,9,4,NA,TRUE
62030970,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,breeding,No,9,5,NA,TRUE
62030970,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,non-breeding,No,9,5,NA,TRUE
62030970,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,breeding,No,9,7,NA,TRUE
62030970,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,non-breeding,No,9,7,NA,TRUE
62030970,9.9,Marine Neritic - Seagrass (Submerged),Suitable,breeding,No,9,9,NA,TRUE
62030970,9.9,Marine Neritic - Seagrass (Submerged),Suitable,non-breeding,No,9,9,NA,TRUE
62076967,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,NA,Yes,13,1,NA,TRUE
62101215,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,No,10,1,NA,TRUE
62101215,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,breeding,Yes,13,1,NA,TRUE
62101215,9.1,Marine Neritic - Pelagic,Suitable,resident,Yes,9,1,NA,TRUE
62101249,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,resident,No,10,1,NA,TRUE
62101249,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,breeding,Yes,13,1,NA,TRUE
62101249,9.1,Marine Neritic - Pelagic,Suitable,resident,Yes,9,1,NA,TRUE
62114375,9.1,Marine Neritic - Pelagic,Marginal,non-breeding,NA,9,1,NA,TRUE
62120190,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,breeding,No,13,4,NA,TRUE
62120190,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,non-breeding,No,13,4,NA,TRUE
62120190,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,breeding,No,13,5,NA,TRUE
62120190,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,non-breeding,No,13,5,NA,TRUE
62120280,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,breeding,No,13,4,NA,TRUE
62120280,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,non-breeding,No,13,4,NA,TRUE
62120280,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,breeding,No,13,5,NA,TRUE
62120280,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,non-breeding,No,13,5,NA,TRUE
62154828,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,breeding,Yes,12,5,NA,TRUE
62155296,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,breeding,Yes,12,5,NA,TRUE
62169677,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,resident,No,12,5,NA,TRUE
62289108,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,No,12,1,NA,TRUE
62289108,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,No,12,2,NA,TRUE
62289108,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,No,12,3,NA,TRUE
62289108,12.6,Marine Intertidal - Tidepools,Suitable,resident,No,12,6,NA,TRUE
62289271,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,No,12,1,NA,TRUE
62289271,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,No,12,2,NA,TRUE
62289271,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,No,12,3,NA,TRUE
62289271,12.6,Marine Intertidal - Tidepools,Suitable,resident,No,12,6,NA,TRUE
62289571,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,non-breeding,No,10,1,NA,TRUE
62289571,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,non-breeding,No,10,2,NA,TRUE
62289571,12.1,Marine Intertidal - Rocky Shoreline,Suitable,breeding,No,12,1,NA,TRUE
62289571,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,breeding,No,12,3,NA,TRUE
62289571,12.6,Marine Intertidal - Tidepools,Suitable,breeding,No,12,6,NA,TRUE
62289571,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,breeding,Yes,13,1,NA,TRUE
62289571,9.1,Marine Neritic - Pelagic,Suitable,breeding,Yes,9,1,NA,TRUE
62289571,9.1,Marine Neritic - Pelagic,Suitable,non-breeding,Yes,9,1,NA,TRUE
62289571,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,breeding,No,9,2,NA,TRUE
62289571,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,non-breeding,No,9,2,NA,TRUE
62289571,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,breeding,No,9,3,NA,TRUE
62289571,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,non-breeding,No,9,3,NA,TRUE
62289571,9.4,Marine Neritic - Subtidal Sandy,Suitable,breeding,No,9,4,NA,TRUE
62289571,9.4,Marine Neritic - Subtidal Sandy,Suitable,non-breeding,No,9,4,NA,TRUE
62289571,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,breeding,No,9,5,NA,TRUE
62289571,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,non-breeding,No,9,5,NA,TRUE
62289571,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,breeding,No,9,7,NA,TRUE
62289571,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,non-breeding,No,9,7,NA,TRUE
62289571,9.9,Marine Neritic - Seagrass (Submerged),Suitable,breeding,No,9,9,NA,TRUE
62289571,9.9,Marine Neritic - Seagrass (Submerged),Suitable,non-breeding,No,9,9,NA,TRUE
62290750,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,No,12,1,NA,TRUE
62290750,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,No,12,2,NA,TRUE
62290750,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,No,12,3,NA,TRUE
62290750,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,resident,No,12,4,NA,TRUE
62290750,12.6,Marine Intertidal - Tidepools,Suitable,resident,No,12,6,NA,TRUE
62290750,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,resident,No,13,3,NA,TRUE
62291168,12.1,Marine Intertidal - Rocky Shoreline,Suitable,resident,No,12,1,NA,TRUE
62291168,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,No,12,2,NA,TRUE
62291168,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,No,12,3,NA,TRUE
62291168,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,resident,No,12,4,NA,TRUE
62291168,12.6,Marine Intertidal - Tidepools,Suitable,resident,No,12,6,NA,TRUE
62291168,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,resident,No,13,3,NA,TRUE
62774969,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,resident,No,12,2,NA,TRUE
62774969,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,No,12,3,NA,TRUE
62774969,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,resident,No,12,4,NA,TRUE
62774969,12.6,Marine Intertidal - Tidepools,Suitable,resident,No,12,6,NA,TRUE
62774969,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,No,13,1,NA,TRUE
62774969,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,resident,No,13,4,NA,TRUE
62774969,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,resident,No,13,5,NA,TRUE
62774969,9.10,Marine Neritic - Estuaries,Suitable,breeding,Yes,9,10,NA,TRUE
62774969,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,Yes,9,10,NA,TRUE
62774969,9.8.1,Outer Reef Channel,Suitable,resident,No,9,8,1,TRUE
62774969,9.8.2,Back Slope,Suitable,resident,No,9,8,2,TRUE
62774969,9.8.3,Foreslope (Outer Reef Slope),Suitable,resident,No,9,8,3,TRUE
62774969,9.8.4,Lagoon,Suitable,resident,No,9,8,4,TRUE
62774969,9.8.5,Inter-Reef Soft Substrate,Suitable,resident,No,9,8,5,TRUE
62774969,9.8.6,Inter-Reef Rubble Substrate,Suitable,resident,No,9,8,6,TRUE
62798275,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,NA,13,1,NA,TRUE
62798292,12.3,Marine Intertidal - Shingle and/or Pebble Shoreline and/or Beaches,Suitable,resident,NA,12,3,NA,TRUE
62798292,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,NA,13,1,NA,TRUE
63488699,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,resident,Yes,13,1,NA,TRUE
63907567,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,NA,12,2,NA,TRUE
63923179,13.3,Marine Coastal/Supratidal - Coastal Sand Dunes,Suitable,NA,Yes,13,3,NA,TRUE
64239743,10.1,Marine Oceanic - Epipelagic (0-200m),Unknown,resident,NA,10,1,NA,TRUE
64239743,10.2,Marine Oceanic - Mesopelagic (200-1000m),Unknown,resident,NA,10,2,NA,TRUE
64239743,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Unknown,resident,NA,10,3,NA,TRUE
64239743,10.4,Marine Oceanic - Abyssopelagic (4000-6000m),Unknown,resident,NA,10,4,NA,TRUE
64264329,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,Yes,12,4,NA,TRUE
64264338,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
64272080,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,Yes,12,5,NA,TRUE
64272648,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,Yes,12,5,NA,TRUE
64273045,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,No,12,5,NA,TRUE
64273493,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,No,12,5,NA,TRUE
64310645,15.13,Artificial/Marine - Mari/Brackishculture Ponds,Suitable,NA,NA,15,13,NA,TRUE
64311248,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
64311267,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
64314090,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
64315076,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
64315076,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
64315225,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
64315327,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
64315327,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
64315553,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
64315553,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
64315553,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
64315636,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
64315636,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
64316981,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,NA,12,2,NA,TRUE
64316981,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,NA,12,4,NA,TRUE
64316981,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
64317082,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,Yes,12,4,NA,TRUE
