dbf_file,iucn_sid,sciname,subpop,kingdom,phylum,class,order,family,code,marine,terrestrial,freshwater
BUTTERFLYFISH.dbf,165671,Chaetodon xanthocephalus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165673,Chaetodon trifasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165674,Prognathodes marcellae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165706,Chelmonops curiosus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165707,Chaetodon andamanensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,DD,t,f,f
BUTTERFLYFISH.dbf,165711,Chaetodon adiergastos,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165712,Chaetodon trifascialis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,NT,t,f,f
BUTTERFLYFISH.dbf,165713,Chaetodon reticulatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,DD,t,f,f
BUTTERFLYFISH.dbf,165714,Chaetodon unimaculatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165715,Chaetodon sanctaehelenae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165716,Forcipiger flavissimus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165717,Chaetodon rainfordi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,NT,t,f,f
BUTTERFLYFISH.dbf,165718,Chaetodon guentheri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165719,Hemitaurichthys zoster,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165720,Chelmonops truncatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165721,Chaetodon miliaris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165724,Chaetodon melapterus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165725,Chaetodon semeion,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165726,Chaetodon dialeucos,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,154788,Hemitaurichthys thompsoni,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,155193,Coradion melanopus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165625,Chaetodon paucifasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165689,Chaetodon melannotus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165702,Coradion chrysozonus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165703,Chaetodon aureofasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165607,Chaetodon falcula,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165608,Heniochus pleurotaenia,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165609,Chaetodon larvatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165610,Chaetodon leucopleura,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165611,Chaetodon ocellatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165612,Chaetodon zanzibarensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165613,Prognathodes brasiliensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165614,Roa jayakari,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165615,Chaetodon mertensii,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165616,Chelmon marginalis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165617,Hemitaurichthys multispinosus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165618,Chaetodon mesoleucos,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165619,Chaetodon guttatissimus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165620,Chaetodon burgessi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165621,Prognathodes aya,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165622,Heniochus singularius,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165623,Chaetodon octofasciatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165624,Chaetodon triangulum,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165675,Chaetodon smithi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165676,Chaetodon ocellicaudus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,DD,t,f,f
BUTTERFLYFISH.dbf,165677,Roa modestus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165678,Chaetodon quadrimaculatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165679,Chaetodon trichrous,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165680,Chaetodon rafflesii,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165681,Chaetodon ephippium,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165682,Amphichaetodon howensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165683,Heniochus diphreutes,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165684,Chaetodon interruptus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165685,Chaetodon wiebeli,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165686,Chaetodon bennetti,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,DD,t,f,f
BUTTERFLYFISH.dbf,165687,Chaetodon tricinctus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165688,Chaetodon flavirostris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165690,Prognathodes dichrous,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165691,Heniochus intermedius,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165692,Chaetodon baronessa,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165693,Chaetodon auripes,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165694,Chaetodon speculum,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165695,Chaetodon capistratus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165696,Chaetodon nigropunctatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165697,Coradion altivelis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165698,Chaetodon tinkeri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165699,Chaetodon daedalma,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165700,Chaetodon hoefleri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165701,Prognathodes falcifer,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,165727,Amphichaetodon melbae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,DD,t,f,f
BUTTERFLYFISH.dbf,180103,Roa australis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,4363,Prognathodes obliquus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,DD,t,f,f
BUTTERFLYFISH.dbf,4364,Chaetodon robustus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,4361,Chaetodon litus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,4362,Chaetodon marleyi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
BUTTERFLYFISH.dbf,4360,Chaetodon flavocoronatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,4292,Cetorhinus maximus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,CETORHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,6229,Dalatias licha,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60143,Neoharriotta pumila,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,104176764,Brevitrygon walga,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,44227,Bythaelurus alcockii,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,9281,Glyphis gangeticus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,CR,t,f,t
CHONDRICHTHYES.dbf,11200,Lamna nasus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,39371,Carcharhinus leiodon,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,EN,t,f,f
CHONDRICHTHYES.dbf,161453,Dasyatis pastinaca,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,161548,Orbiraja powelli,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,161463,Rhinoptera marginata,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,39332,Squatina squatina,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,41876,Odontaspis ferox,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,60200,Mobula thurstoni,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,63141,Oxynotus centrina,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,161426,Chiloscyllium arabicum,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,161499,Ctenacis fehlmanni,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PROSCYLLIIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,161408,Glaucostegus halavi,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,GLAUCOSTEGIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,161488,Halaelurus boesemani,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,161625,Halaelurus quagga,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,161720,Heterodontus omanensis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,161632,Heteronarce bentuviai,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,161663,Heteronarce mollis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,107604987,Maculabatis arabica,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,47407786,Maculabatis randalli,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,161690,Narcine oculifera,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,107604828,Okamejei ornata,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,70682503,Pastinachus sephen,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,103055306,Planonasus parini,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,PSEUDOTRIAKIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,161723,Raja pita,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,161447,Rhinobatos punctifer,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60131,Torpedo adenensis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,EN,t,f,f
CHONDRICHTHYES.dbf,161613,Torpedo suessii,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,60181,Rhynchobatus sp. nov. A,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,107604242,Acroteriobatus omanensis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60172,Acroteriobatus salalah,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,161476,Acroteriobatus variegatus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,104023514,Aetomylaeus milvus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,EN,t,f,f
CHONDRICHTHYES.dbf,39370,Carcharhinus falciformis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,60199,Mobula tarapacana,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,60233,Scyliorhinus retifer,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,18175,Pristis pectinata,Pristis pectinata Eastern Atlantic,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,18175,Pristis pectinata,Pristis pectinata Western Atlantic,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,42713,Halaelurus sellus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,42729,Squatina albipunctata,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,44207,Apristurus aphyodes,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,44209,Apristurus brunneus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60148,Hemitrygon akajei,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60149,Hypanus americanus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,161340,Amblyraja reversa,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60150,Neotrygon annotata,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60161,Himantura schmardae,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60141,Neoharriotta carri,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60123,Myliobatis chilensis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60124,Myliobatis hamlyni,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60107,Urobatis concentricus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60159,Hypanus say,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,63114,Chimaera monstrosa,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,CHIMAERIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,19488,Rhincodon typus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,RHINCODONTIDAE,EN,t,f,f
CHONDRICHTHYES.dbf,63122,Amblyraja doellojuradoi,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,60169,Rhinobatos nudidorsalis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,RHINOBATIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60170,Glaucostegus obtusus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,GLAUCOSTEGIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,60127,Aetomylaeus bovinus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,60128,Rhinoptera bonasus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60129,Rhinoptera javanica,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,60130,Rhinoptera steindachneri,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RHINOPTERIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,60175,Glaucostegus thouin,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,GLAUCOSTEGIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,40797,Carcharhinus amblyrhynchoides,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,39372,Carcharhinus leucas,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,NT,t,f,t
CHONDRICHTHYES.dbf,39374,Carcharhinus longimanus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,39375,Carcharhinus melanopterus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,39378,Galeocerdo cuvier,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,39352,Galeorhinus galeus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,39353,Hemitriakis leucoperiptera,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,EN,t,f,f
CHONDRICHTHYES.dbf,39363,Triakis semifasciata,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,39413,Urogymnus asperrimus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,VU,t,f,f
